chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
2R	4390588	4410588	313	0.01203482	0.00266897	-0.25403546	-0.25403546	-0.25403546	-0.25403546	-0.25403546	-0.13070701
2R	4410588	4430588	306	0.00397613	0.00251612	-0.31456723	-0.31456723	-0.31456723	-0.31456723	-0.31456723	-0.1680709
2R	4430588	4450588	328	0.00347527	0.00282656	-0.50564944	-0.50564944	-0.50564944	-0.50564944	-0.50564944	-0.00653263
2R	4450588	4470588	234	0.01448384	0.00260542	-1.67327422	-1.67327422	-1.67327422	-1.67327422	-1.67327422	0.06937504
2R	4470588	4490588	324	0.00725211	0.00282511	-1.4771256	-1.4771256	-1.4771256	-1.4771256	-1.4771256	0.01369697
2R	4490588	4510588	294	0.001401	0.00241953	-0.44805137	-0.44805137	-0.44805137	-0.44805137	-0.44805137	-0.08292606
2R	4510588	4530588	421	0.00490696	0.00346108	-0.37947994	-0.37947994	-0.37947994	-0.37947994	-0.37947994	0.00522723
2R	4530588	4550588	482	0.00634781	0.00380411	-0.65882758	-0.65882758	-0.65882758	-0.65882758	-0.65882758	-0.03371901
2R	4550588	4570588	334	-0.00033172	0.00290635	-0.00715369	-0.00715369	-0.00715369	-0.00715369	-0.00715369	0.01066425
2R	4570588	4590588	359	-1.81e-05	0.00306265	0.06041018	0.06041018	0.06041018	0.06041018	0.06041018	-0.02948849
2R	4590588	4610588	401	0.0047726	0.00323099	0.24655111	0.24655111	0.24655111	0.24655111	0.24655111	-0.04739263
2R	4610588	4630588	413	-0.00272023	0.00359977	-0.18155482	-0.18155482	-0.18155482	-0.18155482	-0.18155482	-0.10668481
2R	4630588	4650588	237	0.00215803	0.00173446	0.22121057	0.22121057	0.22121057	0.22121057	0.22121057	0.00733793
2R	4650588	4670588	225	0.01222797	0.00183401	0.11535389	0.11535389	0.11535389	0.11535389	0.11535389	-0.03280762
2R	4670588	4690588	168	0.01788527	0.00129429	0.18435137	0.18435137	0.18435137	0.18435137	0.18435137	-0.0295093
2R	4690588	4710588	182	0.00864972	0.00157322	0.37960728	0.37960728	0.37960728	0.37960728	0.37960728	-0.20164713
2R	4710588	4730588	197	0.002691	0.00154787	0.1753474	0.1753474	0.1753474	0.1753474	0.1753474	-0.08279988
2R	4730588	4750588	222	0.00855403	0.0019997	0.88698733	0.88698733	0.88698733	0.88698733	0.88698733	0.2498332
2R	4750588	4770588	321	0.00308206	0.00288526	0.77614386	0.77614386	0.77614386	0.77614386	0.77614386	-0.03668319
2R	4770588	4790588	249	-0.00276588	0.00214304	0.55425192	0.55425192	0.55425192	0.55425192	0.55425192	-0.11973161
2R	4790588	4810588	273	-0.00318362	0.00264997	0.19437435	0.19437435	0.19437435	0.19437435	0.19437435	0.02494074
2R	4810588	4830588	143	0.00514903	0.00148443	-0.42961863	-0.42961863	-0.42961863	-0.42961863	-0.42961863	-0.203122
2R	4830588	4850588	256	0.00859842	0.00241728	0.06496644	0.06496644	0.06496644	0.06496644	0.06496644	0.01949595
2R	4850588	4870588	269	0.02351711	0.00225259	0.31246373	0.31246373	0.31246373	0.31246373	0.31246373	0.29208028
2R	4870588	4890588	293	0.00604538	0.00218634	0.09583205	0.09583205	0.09583205	0.09583205	0.09583205	-0.01851565
2R	4890588	4910588	166	-0.0019293	0.00127429	0.14353563	0.14353563	0.14353563	0.14353563	0.14353563	-0.03850347
2R	4910588	4930588	221	0.01067494	0.00182226	0.07035069	0.07035069	0.07035069	0.07035069	0.07035069	-0.05172313
2R	4930588	4950588	159	0.00216498	0.00120924	0.05752107	0.05752107	0.05752107	0.05752107	0.05752107	0.03524622
2R	4950588	4970588	153	0.00091924	0.00127624	0.01226178	0.01226178	0.01226178	0.01226178	0.01226178	0.1175471
2R	4970588	4990588	26	-0.00547838	0.00028099	-0.05694904	-0.05694904	-0.05694904	-0.05694904	-0.05694904	-0.26816339
2R	4990588	5010588	293	0.00181287	0.00238733	0.1324175	0.1324175	0.1324175	0.1324175	0.1324175	0.01247229
2R	5010588	5030588	132	0.00252012	0.00111749	0.50364248	0.50364248	0.50364248	0.50364248	0.50364248	0.03979383
2R	5030588	5050588	26	0.00480532	0.00018569	0.46338304	0.46338304	0.46338304	0.46338304	0.46338304	0.14350731
2R	5050588	5070588	338	-0.00287636	0.00288476	0.27257771	0.27257771	0.27257771	0.27257771	0.27257771	0.04632245
2R	5070588	5090588	43	-0.00295508	0.00032343	0.38360956	0.38360956	0.38360956	0.38360956	0.38360956	0.07754757
2R	5090588	5110588	263	-0.00430245	0.00235983	0.22597263	0.22597263	0.22597263	0.22597263	0.22597263	-0.01484584
2R	5110588	5130588	227	0.00045954	0.0020325	1.07853861	1.07853861	1.07853861	1.07853861	1.07853861	-0.10977366
2R	5130588	5150588	322	-0.00085231	0.00290055	0.33111913	0.33111913	0.33111913	0.33111913	0.33111913	0.16292258
2R	5150588	5170588	486	-0.0025092	0.0049715	0.2948302	0.2948302	0.2948302	0.2948302	0.2948302	-0.05412033
2R	5170588	5190588	413	0.00016409	0.00373936	0.3541388	0.3541388	0.3541388	0.3541388	0.3541388	0.03791036
2R	5190588	5210588	238	0.00055852	0.00207475	0.3403608	0.3403608	0.3403608	0.3403608	0.3403608	0.01419667
2R	5210588	5230588	258	-0.0024566	0.00256982	0.54970803	0.54970803	0.54970803	0.54970803	0.54970803	-0.03632489
2R	5230588	5250588	268	0.0035795	0.00281041	0.23546441	0.23546441	0.23546441	0.23546441	0.23546441	-0.07707445
2R	5250588	5270588	290	-0.00051418	0.00284966	0.19333846	0.19333846	0.19333846	0.19333846	0.19333846	-0.06290565
2R	5270588	5290588	287	0.00453534	0.00304865	0.2068159	0.2068159	0.2068159	0.2068159	0.2068159	0.19450245
2R	5290588	5310588	442	0.00426986	0.00414099	-0.34158689	-0.34158689	-0.34158689	-0.34158689	-0.34158689	-0.06424861
2R	5310588	5330588	407	0.01015147	0.00376196	0.06809916	0.06809916	0.06809916	0.06809916	0.06809916	0.06761872
2R	5330588	5350588	391	0.0027069	0.00354547	0.32106378	0.32106378	0.32106378	0.32106378	0.32106378	0.14997699
2R	5350588	5370588	271	0.00474997	0.00259132	0.3038773	0.3038773	0.3038773	0.3038773	0.3038773	0.0187437
2R	5370588	5390588	361	0.01937576	0.00356722	0.1887448	0.1887448	0.1887448	0.1887448	0.1887448	0.00593246
2R	5390588	5410588	258	0.0097059	0.00240013	0.21205701	0.21205701	0.21205701	0.21205701	0.21205701	0.00458909
2R	5410588	5430588	345	-0.00243154	0.00349148	0.27406068	0.27406068	0.27406068	0.27406068	0.27406068	0.02088252
2R	5430588	5450588	367	0.00443286	0.00405195	0.94362202	0.94362202	0.94362202	0.94362202	0.94362202	-0.0047684
2R	5450588	5470588	170	0.00839841	0.00196285	0.38243308	0.38243308	0.38243308	0.38243308	0.38243308	0.07089294
2R	5470588	5490588	155	0.0150771	0.00156312	0.09132155	0.09132155	0.09132155	0.09132155	0.09132155	0.03384447
2R	5490588	5510588	204	0.0021413	0.0019186	-0.15655698	-0.15655698	-0.15655698	-0.15655698	-0.15655698	-0.03780593
2R	5510588	5530588	177	0.01142056	0.00182831	-0.27462572	-0.27462572	-0.27462572	-0.27462572	-0.27462572	0.25513078
2R	5530588	5550588	171	0.01121643	0.00156467	-0.31819226	-0.31819226	-0.31819226	-0.31819226	-0.31819226	-0.08699175
2R	5550588	5570588	309	0.00302445	0.00275026	0.23855411	0.23855411	0.23855411	0.23855411	0.23855411	0.00929743
2R	5570588	5590588	306	0.00394704	0.00262137	0.14332508	0.14332508	0.14332508	0.14332508	0.14332508	0.08305101
2R	5590588	5610588	440	-0.00169547	0.00367522	0.10872322	0.10872322	0.10872322	0.10872322	0.10872322	-0.03927964
2R	5610588	5630588	327	-0.00653298	0.0029504	0.05520794	0.05520794	0.05520794	0.05520794	0.05520794	-0.04204187
2R	5630588	5650588	382	0.00088406	0.00341573	-0.38603612	-0.38603612	-0.38603612	-0.38603612	-0.38603612	-0.08029171
2R	5650588	5670588	353	-0.00462243	0.00261657	-0.11929444	-0.11929444	-0.11929444	-0.11929444	-0.11929444	-0.05786026
2R	5670588	5690588	301	0.00764657	0.0029219	-0.1014859	-0.1014859	-0.1014859	-0.1014859	-0.1014859	0.03021652
2R	5690588	5710588	346	0.00517234	0.00364052	0.29770649	0.29770649	0.29770649	0.29770649	0.29770649	-0.16175426
2R	5710588	5730588	361	0.01162444	0.00387391	0.16194312	0.16194312	0.16194312	0.16194312	0.16194312	-0.00674522
2R	5730588	5750588	323	0.00985829	0.00323174	0.28152347	0.28152347	0.28152347	0.28152347	0.28152347	-0.00596339
2R	5750588	5770588	283	0.00430076	0.00264212	-0.11992261	-0.11992261	-0.11992261	-0.11992261	-0.11992261	9.723e-05
2R	5770588	5790588	454	-0.0042029	0.00447398	0.31982099	0.31982099	0.31982099	0.31982099	0.31982099	-0.02229911
2R	5790588	5810588	266	-0.00172474	0.00239378	0.13207889	0.13207889	0.13207889	0.13207889	0.13207889	-0.03309376
2R	5810588	5830588	231	0.01101467	0.00213469	0.38944121	0.38944121	0.38944121	0.38944121	0.38944121	0.13334306
2R	5830588	5850588	350	0.0043127	0.00391595	1.23729388	1.23729388	1.23729388	1.23729388	1.23729388	0.16380288
2R	5850588	5870588	441	0.00207998	0.00356107	1.34611351	1.34611351	1.34611351	1.34611351	1.34611351	0.22347231
2R	5870588	5890588	533	-0.00139341	0.00455952	1.15737166	1.15737166	1.15737166	1.15737166	1.15737166	0.02502648
2R	5890588	5910588	449	-0.00951435	0.00452517	1.56212824	1.56212824	1.56212824	1.56212824	1.56212824	-0.01894153
2R	5910588	5930588	377	-0.00779146	0.00383376	0.9477777	0.9477777	0.9477777	0.9477777	0.9477777	-0.02125887
2R	5930588	5950588	484	-0.00200749	0.00463602	1.39100565	1.39100565	1.39100565	1.39100565	1.39100565	-0.04983361
2R	5950588	5970588	303	-0.00033673	0.00286961	1.2970711	1.2970711	1.2970711	1.2970711	1.2970711	0.02281242
2R	5970588	5990588	419	0.00073047	0.00309965	0.80721826	0.80721826	0.80721826	0.80721826	0.80721826	0.11123363
2R	5990588	6010588	427	-0.00092319	0.00363722	0.76849247	0.76849247	0.76849247	0.76849247	0.76849247	-0.0309283
2R	6010588	6030588	500	-0.00455292	0.00420059	0.86564022	0.86564022	0.86564022	0.86564022	0.86564022	-0.03784357
2R	6030588	6050588	384	-0.01047527	0.00366627	0.83524855	0.83524855	0.83524855	0.83524855	0.83524855	-0.0121261
2R	6050588	6070588	296	0.00033309	0.00280136	0.13394654	0.13394654	0.13394654	0.13394654	0.13394654	0.03669546
2R	6070588	6090588	297	0.00161089	0.00289796	0.14383083	0.14383083	0.14383083	0.14383083	0.14383083	0.03364243
2R	6090588	6110588	227	0.00998326	0.00270026	0.84195443	0.84195443	0.84195443	0.84195443	0.84195443	0.10549828
2R	6110588	6130588	473	-0.00111197	0.00501495	0.20515883	0.20515883	0.20515883	0.20515883	0.20515883	0.01808835
2R	6130588	6150588	385	-0.00278846	0.00356777	-0.00934804	-0.00934804	-0.00934804	-0.00934804	-0.00934804	-0.09737443
2R	6150588	6170588	262	-0.00334081	0.00250757	0.34979107	0.34979107	0.34979107	0.34979107	0.34979107	-0.02623235
2R	6170588	6190588	299	-0.00263268	0.00278141	0.03233712	0.03233712	0.03233712	0.03233712	0.03233712	-0.05905689
2R	6190588	6210588	263	0.0186192	0.00252597	-0.30626967	-0.30626967	-0.30626967	-0.30626967	-0.30626967	-0.15826938
2R	6210588	6230588	334	0.00867485	0.00350702	-0.37026829	-0.37026829	-0.37026829	-0.37026829	-0.37026829	-0.05983744
2R	6230588	6250588	257	0.00500713	0.00224149	-0.54540997	-0.54540997	-0.54540997	-0.54540997	-0.54540997	-0.15400251
2R	6250588	6270588	415	0.0036042	0.00380206	-0.62861666	-0.62861666	-0.62861666	-0.62861666	-0.62861666	0.04136099
2R	6270588	6290588	332	0.02844314	0.00317409	-0.82098479	-0.82098479	-0.82098479	-0.82098479	-0.82098479	0.19717672
2R	6290588	6310588	238	0.01467027	0.00242713	-0.19297678	-0.19297678	-0.19297678	-0.19297678	-0.19297678	-0.05806937
2R	6310588	6330588	478	0.01001159	0.00441648	-0.16910672	-0.16910672	-0.16910672	-0.16910672	-0.16910672	-0.07551979
2R	6330588	6350588	201	0.00183761	0.0019703	-0.57787668	-0.57787668	-0.57787668	-0.57787668	-0.57787668	-0.02501707
2R	6350588	6370588	149	-0.00679425	0.00174566	-1.32749269	-1.32749269	-1.32749269	-1.32749269	-1.32749269	0.07371098
2R	6370588	6390588	223	-0.00385792	0.00197985	-1.76086934	-1.76086934	-1.76086934	-1.76086934	-1.76086934	-0.04350462
2R	6390588	6410588	300	-0.00729857	0.00301575	-1.61873787	-1.61873787	-1.61873787	-1.61873787	-1.61873787	-0.0775078
2R	6410588	6430588	302	-0.0102882	0.00249183	-0.23988269	-0.23988269	-0.23988269	-0.23988269	-0.23988269	-0.00600652
2R	6430588	6450588	159	-0.00142822	0.00145463	-0.35919693	-0.35919693	-0.35919693	-0.35919693	-0.35919693	0.06588716
2R	6450588	6470588	136	0.00105374	0.0010861	-0.20447213	-0.20447213	-0.20447213	-0.20447213	-0.20447213	0.04125766
2R	6470588	6490588	255	0.00038886	0.00272006	-0.80323276	-0.80323276	-0.80323276	-0.80323276	-0.80323276	0.0461426
2R	6490588	6510588	182	0.01159464	0.0019427	-1.32042345	-1.32042345	-1.32042345	-1.32042345	-1.32042345	-0.03779003
2R	6510588	6530588	351	0.00886875	0.00351037	-1.16458604	-1.16458604	-1.16458604	-1.16458604	-1.16458604	-0.08898411
2R	6530588	6550588	127	-0.01112131	0.00118309	-0.39208058	-0.39208058	-0.39208058	-0.39208058	-0.39208058	-0.16036669
2R	6550588	6570588	260	-0.00645875	0.00238673	-0.06383724	-0.06383724	-0.06383724	-0.06383724	-0.06383724	0.0540754
2R	6570588	6590588	378	-0.00049044	0.00310184	-0.23896634	-0.23896634	-0.23896634	-0.23896634	-0.23896634	0.00442105
2R	6590588	6610588	512	-0.00781739	0.00468277	-0.10807909	-0.10807909	-0.10807909	-0.10807909	-0.10807909	0.01517075
2R	6610588	6630588	419	-0.0066555	0.00377416	-0.0423921	-0.0423921	-0.0423921	-0.0423921	-0.0423921	-0.00151759
2R	6630588	6650588	308	-0.00715945	0.00269987	-0.15648192	-0.15648192	-0.15648192	-0.15648192	-0.15648192	-0.04728445
2R	6650588	6670588	358	-0.01017276	0.00269662	0.09649929	0.09649929	0.09649929	0.09649929	0.09649929	-0.12611281
2R	6670588	6690588	179	-0.01279694	0.00170351	0.12471579	0.12471579	0.12471579	0.12471579	0.12471579	-0.01023278
2R	6690588	6710588	226	0.00198275	0.00193415	0.18914624	0.18914624	0.18914624	0.18914624	0.18914624	0.00464226
2R	6710588	6730588	322	0.00274174	0.00319204	0.30005096	0.30005096	0.30005096	0.30005096	0.30005096	-0.13532486
2R	6730588	6750588	153	0.00182883	0.00150727	0.23043471	0.23043471	0.23043471	0.23043471	0.23043471	0.04710753
2R	6750588	6770588	164	-0.00727349	0.00150472	-0.12920677	-0.12920677	-0.12920677	-0.12920677	-0.12920677	-0.05851948
2R	6770588	6790588	313	-0.00238104	0.00310144	-0.55583611	-0.55583611	-0.55583611	-0.55583611	-0.55583611	0.00749316
2R	6790588	6810588	341	0.00481516	0.00318769	-0.19575954	-0.19575954	-0.19575954	-0.19575954	-0.19575954	0.03349811
2R	6810588	6830588	399	0.00152095	0.00350452	-0.03235416	-0.03235416	-0.03235416	-0.03235416	-0.03235416	-0.05344426
2R	6830588	6850588	261	0.00097081	0.00241368	-0.00256467	-0.00256467	-0.00256467	-0.00256467	-0.00256467	-0.01479745
2R	6850588	6870588	440	-0.00915068	0.00361037	-0.68153512	-0.68153512	-0.68153512	-0.68153512	-0.68153512	-0.06847083
2R	6870588	6890588	229	-0.0112861	0.00203265	-0.47176919	-0.47176919	-0.47176919	-0.47176919	-0.47176919	0.01768151
2R	6890588	6910588	317	-0.00629338	0.00268357	-0.46457079	-0.46457079	-0.46457079	-0.46457079	-0.46457079	-0.01289441
2R	6910588	6930588	107	0.00769218	0.00119679	-0.2546098	-0.2546098	-0.2546098	-0.2546098	-0.2546098	0.21857121
2R	6930588	6950588	246	-0.00771878	0.00233228	-0.15513137	-0.15513137	-0.15513137	-0.15513137	-0.15513137	-0.06797163
2R	6950588	6970588	348	-0.00927176	0.00288531	0.17111655	0.17111655	0.17111655	0.17111655	0.17111655	0.03908034
2R	6970588	6990588	381	-0.01259266	0.00374041	-0.03847342	-0.03847342	-0.03847342	-0.03847342	-0.03847342	-0.0702753
2R	6990588	7010588	286	-0.00418987	0.00262847	-0.08477999	-0.08477999	-0.08477999	-0.08477999	-0.08477999	0.06297988
2R	7010588	7030588	360	-0.01121521	0.00372396	-0.18641299	-0.18641299	-0.18641299	-0.18641299	-0.18641299	-0.06586115
2R	7030588	7050588	203	-0.01113297	0.00168757	-0.06438776	-0.06438776	-0.06438776	-0.06438776	-0.06438776	-0.08752337
2R	7050588	7070588	371	-0.01195148	0.00361592	-0.09273341	-0.09273341	-0.09273341	-0.09273341	-0.09273341	-0.08473097
2R	7070588	7090588	423	-0.00606662	0.0039815	-0.32985614	-0.32985614	-0.32985614	-0.32985614	-0.32985614	-0.12368432
2R	7090588	7110588	387	-0.00597203	0.00344908	-0.42417038	-0.42417038	-0.42417038	-0.42417038	-0.42417038	-0.13093248
2R	7110588	7130588	377	-0.01304426	0.00336188	-0.43839909	-0.43839909	-0.43839909	-0.43839909	-0.43839909	-0.09429248
2R	7130588	7150588	191	-0.00883876	0.00173291	-0.32048527	-0.32048527	-0.32048527	-0.32048527	-0.32048527	-0.06154765
2R	7150588	7170588	265	-0.01432448	0.00262217	-0.15833267	-0.15833267	-0.15833267	-0.15833267	-0.15833267	-0.12074403
2R	7170588	7190588	300	-0.00728325	0.00276206	-0.18264536	-0.18264536	-0.18264536	-0.18264536	-0.18264536	-0.10260552
2R	7190588	7210588	343	-0.00752403	0.00370186	-0.271097	-0.271097	-0.271097	-0.271097	-0.271097	0.02155809
2R	7210588	7230588	291	0.00045157	0.00285046	-0.07424631	-0.07424631	-0.07424631	-0.07424631	-0.07424631	-0.00505317
2R	7230588	7250588	375	-0.00370918	0.00356837	-0.40492706	-0.40492706	-0.40492706	-0.40492706	-0.40492706	-0.09487936
2R	7250588	7270588	208	-0.00581811	0.00187971	-0.50927712	-0.50927712	-0.50927712	-0.50927712	-0.50927712	-0.03500162
2R	7270588	7290588	277	-0.00159044	0.00252222	-0.40589273	-0.40589273	-0.40589273	-0.40589273	-0.40589273	-0.02475854
2R	7290588	7310588	156	-0.00085982	0.00153332	-0.25767613	-0.25767613	-0.25767613	-0.25767613	-0.25767613	-0.05806937
2R	7310588	7330588	324	-0.01208368	0.0029575	0.14043309	0.14043309	0.14043309	0.14043309	0.14043309	-0.02002182
2R	7330588	7350588	178	-0.00454161	0.0020998	0.24155387	0.24155387	0.24155387	0.24155387	0.24155387	0.04021481
2R	7350588	7370588	316	0.00236033	0.00286521	0.59246276	0.59246276	0.59246276	0.59246276	0.59246276	0.00149799
2R	7370588	7390588	351	-0.00347642	0.00312789	0.19901248	0.19901248	0.19901248	0.19901248	0.19901248	-0.05197055
2R	7390588	7410588	240	-0.00578381	0.00204675	-0.40110006	-0.40110006	-0.40110006	-0.40110006	-0.40110006	-0.0239291
2R	7410588	7430588	371	6.86e-06	0.00312724	-0.4126353	-0.4126353	-0.4126353	-0.4126353	-0.4126353	-0.13327896
2R	7430588	7450588	383	-2.125e-05	0.00356012	-0.7615067	-0.7615067	-0.7615067	-0.7615067	-0.7615067	-0.08909942
2R	7450588	7470588	292	-0.0006392	0.00271131	-0.45829915	-0.45829915	-0.45829915	-0.45829915	-0.45829915	0.03142087
2R	7470588	7490588	303	-0.01300166	0.00284816	-0.26687065	-0.26687065	-0.26687065	-0.26687065	-0.26687065	-0.1160509
2R	7490588	7510588	187	-0.00795388	0.00185001	-0.0695542	-0.0695542	-0.0695542	-0.0695542	-0.0695542	-0.01464772
2R	7510588	7530588	145	-0.00695551	0.00136838	-0.14991775	-0.14991775	-0.14991775	-0.14991775	-0.14991775	-0.06468743
2R	7530588	7550588	261	-0.00104813	0.00257447	-0.81583915	-0.81583915	-0.81583915	-0.81583915	-0.81583915	-0.09540202
2R	7550588	7570588	224	-0.00035804	0.00198975	0.02612307	0.02612307	0.02612307	0.02612307	0.02612307	-0.01127479
2R	7570588	7590588	236	-0.00188656	0.00235613	0.13056839	0.13056839	0.13056839	0.13056839	0.13056839	-0.03492342
2R	7590588	7610588	181	0.00933379	0.00172951	0.43781587	0.43781587	0.43781587	0.43781587	0.43781587	0.14339751
2R	7610588	7630588	300	-0.00105296	0.0030133	-1.75635676	-1.75635676	-1.75635676	-1.75635676	-1.75635676	-0.06348261
2R	7630588	7650588	183	-0.00569625	0.00181056	-0.92159778	-0.92159778	-0.92159778	-0.92159778	-0.92159778	-0.13713001
2R	7650588	7670588	280	0.00925696	0.00270491	-0.75402092	-0.75402092	-0.75402092	-0.75402092	-0.75402092	0.03235622
2R	7670588	7690588	297	-0.00197295	0.00286696	-0.21942422	-0.21942422	-0.21942422	-0.21942422	-0.21942422	0.01077661
2R	7690588	7710588	281	-0.00056432	0.00248583	-0.45093379	-0.45093379	-0.45093379	-0.45093379	-0.45093379	0.00051123
2R	7710588	7730588	310	-0.00295834	0.00292525	-0.82561426	-0.82561426	-0.82561426	-0.82561426	-0.82561426	-0.04640155
2R	7730588	7750588	285	-0.00755276	0.00251412	-0.155509	-0.155509	-0.155509	-0.155509	-0.155509	-0.05936441
2R	7750588	7770588	229	-0.00059423	0.00207835	-0.09661044	-0.09661044	-0.09661044	-0.09661044	-0.09661044	0.02735183
2R	7770588	7790588	317	-0.00046419	0.00307255	-0.07141796	-0.07141796	-0.07141796	-0.07141796	-0.07141796	0.04252641
2R	7790588	7810588	280	-0.00415168	0.00275721	-0.28975594	-0.28975594	-0.28975594	-0.28975594	-0.28975594	-0.04778775
2R	7810588	7830588	164	-0.00367752	0.00147663	-0.13686301	-0.13686301	-0.13686301	-0.13686301	-0.13686301	0.06525872
2R	7830588	7850588	222	-0.00704776	0.00221619	0.15314556	0.15314556	0.15314556	0.15314556	0.15314556	-0.01983093
2R	7850588	7870588	204	0.00069854	0.0020044	0.323647	0.323647	0.323647	0.323647	0.323647	-0.03056899
2R	7870588	7890588	267	-0.00095094	0.00240478	-0.03158563	-0.03158563	-0.03158563	-0.03158563	-0.03158563	-0.1003689
2R	7890588	7910588	299	0.00111373	0.00277981	0.61081363	0.61081363	0.61081363	0.61081363	0.61081363	-0.04226912
2R	7910588	7930588	251	0.00208151	0.00211894	-0.30288497	-0.30288497	-0.30288497	-0.30288497	-0.30288497	-0.00189801
2R	7930588	7950588	212	0.00851614	0.00157967	0.62549171	0.62549171	0.62549171	0.62549171	0.62549171	0.01261371
2R	7950588	7970588	243	0.00675946	0.00212749	0.71716104	0.71716104	0.71716104	0.71716104	0.71716104	0.01544367
2R	7970588	7990588	305	0.00162415	0.00263847	0.14153674	0.14153674	0.14153674	0.14153674	0.14153674	-0.14035697
2R	7990588	8010588	239	0.00082025	0.00227734	0.05392924	0.05392924	0.05392924	0.05392924	0.05392924	-0.15319732
2R	8010588	8030588	280	-0.00483406	0.00240398	-0.03084499	-0.03084499	-0.03084499	-0.03084499	-0.03084499	-0.14269508
