chrom	start	stop	countsAccessPos	singleton	LBVwil	LPdom	LPfor	shared
3L	4940001	4950000	1601	0.0	0.0	0.0	0.0	9.0
3L	4960001	4970000	25	nan	0.0	0.0	0.0	0.0
3L	4990001	5000000	3964	3.0	1.0	0.0	0.0	16.0
3L	5000001	5010000	1945	0.0	1.0	1.0	0.0	4.0
3L	5010001	5020000	9975	17.0	7.0	5.0	9.0	74.0
3L	5020001	5030000	9781	13.0	6.0	3.0	6.0	51.0
3L	5030001	5040000	9937	24.0	3.0	4.0	4.0	81.0
3L	5040001	5050000	4816	6.0	3.0	0.0	1.0	33.0
3L	5050001	5060000	9587	15.0	6.0	1.0	2.0	71.0
3L	5060001	5070000	9020	11.0	6.0	0.0	0.0	36.0
3L	5070001	5080000	9755	6.0	7.0	0.0	1.0	65.0
3L	5080001	5090000	4032	11.0	3.0	0.0	1.0	49.0
3L	5090001	5100000	2428	2.0	1.0	0.0	0.0	7.0
3L	5100001	5110000	7207	6.0	4.0	0.0	0.0	22.0
3L	5110001	5120000	9651	10.0	8.0	2.0	4.0	33.0
3L	5120001	5130000	6098	4.0	1.0	1.0	0.0	38.0
3L	5130001	5140000	6998	4.0	0.0	0.0	0.0	20.0
3L	5140001	5150000	5253	9.0	1.0	0.0	0.0	56.0
3L	5150001	5160000	9661	11.0	3.0	1.0	0.0	60.0
3L	5160001	5170000	6552	27.0	7.0	1.0	1.0	85.0
3L	5170001	5180000	9071	17.0	12.0	1.0	2.0	99.0
3L	5180001	5190000	9384	2.0	5.0	0.0	0.0	40.0
3L	5190001	5200000	7751	12.0	3.0	0.0	2.0	24.0
3L	5200001	5210000	9885	14.0	9.0	0.0	1.0	40.0
3L	5210001	5220000	9217	20.0	10.0	1.0	2.0	39.0
3L	5220001	5230000	2870	0.0	1.0	0.0	0.0	4.0
3L	5230001	5240000	5321	3.0	1.0	0.0	2.0	12.0
3L	5240001	5250000	7912	21.0	5.0	0.0	1.0	70.0
3L	5250001	5260000	5484	17.0	10.0	1.0	1.0	50.0
3L	5260001	5270000	9831	46.0	16.0	7.0	7.0	124.0
3L	5270001	5280000	9623	29.0	20.0	6.0	14.0	147.0
3L	5280001	5290000	4211	13.0	2.0	0.0	1.0	23.0
3L	5290001	5300000	374	0.0	0.0	0.0	0.0	5.0
3L	5300001	5310000	7667	5.0	4.0	3.0	3.0	27.0
3L	5310001	5320000	9607	12.0	4.0	3.0	0.0	39.0
3L	5320001	5330000	8469	15.0	9.0	5.0	2.0	61.0
3L	5330001	5340000	8622	23.0	7.0	7.0	0.0	61.0
3L	5340001	5350000	9810	13.0	9.0	5.0	1.0	55.0
3L	5350001	5360000	9843	18.0	8.0	9.0	1.0	66.0
3L	5360001	5370000	9400	5.0	6.0	4.0	0.0	47.0
3L	5370001	5380000	9788	3.0	1.0	3.0	1.0	35.0
3L	5380001	5390000	9298	1.0	4.0	5.0	1.0	20.0
3L	5390001	5400000	7491	10.0	6.0	5.0	8.0	55.0
3L	5400001	5410000	5558	2.0	3.0	4.0	2.0	34.0
3L	5410001	5420000	9558	15.0	6.0	6.0	5.0	60.0
3L	5420001	5430000	9337	5.0	2.0	2.0	1.0	34.0
3L	5430001	5440000	9279	14.0	6.0	2.0	4.0	50.0
3L	5440001	5450000	8152	10.0	13.0	3.0	5.0	35.0
3L	5450001	5460000	9011	5.0	1.0	1.0	3.0	29.0
3L	5460001	5470000	9125	6.0	6.0	1.0	1.0	39.0
3L	5470001	5480000	5447	2.0	1.0	1.0	0.0	23.0
3L	5480001	5490000	9374	9.0	2.0	0.0	1.0	43.0
3L	5490001	5500000	6557	7.0	2.0	0.0	3.0	37.0
3L	5500001	5510000	6734	6.0	4.0	0.0	3.0	23.0
3L	5510001	5520000	7486	4.0	2.0	1.0	4.0	21.0
3L	5520001	5530000	9351	18.0	4.0	1.0	7.0	88.0
3L	5530001	5540000	5463	1.0	1.0	0.0	0.0	20.0
3L	5540001	5550000	3855	1.0	1.0	0.0	1.0	20.0
3L	5550001	5560000	798	nan	0.0	0.0	0.0	0.0
3L	5560001	5570000	4578	4.0	0.0	0.0	1.0	29.0
3L	5570001	5580000	7589	20.0	9.0	0.0	4.0	71.0
3L	5580001	5590000	7329	7.0	10.0	0.0	10.0	44.0
3L	5590001	5600000	9743	6.0	13.0	1.0	2.0	65.0
3L	5600001	5610000	9241	3.0	17.0	0.0	5.0	47.0
3L	5610001	5620000	9760	11.0	10.0	4.0	3.0	76.0
3L	5620001	5630000	9786	28.0	28.0	6.0	6.0	98.0
3L	5630001	5640000	8955	15.0	11.0	1.0	9.0	49.0
3L	5640001	5650000	7088	9.0	3.0	0.0	7.0	34.0
3L	5650001	5660000	9480	19.0	17.0	2.0	5.0	66.0
3L	5660001	5670000	9290	29.0	17.0	0.0	20.0	76.0
3L	5670001	5680000	9882	34.0	11.0	3.0	7.0	100.0
3L	5680001	5690000	8685	11.0	14.0	2.0	4.0	83.0
3L	5690001	5700000	8794	9.0	3.0	0.0	2.0	43.0
3L	5700001	5710000	9621	19.0	17.0	2.0	2.0	72.0
3L	5710001	5720000	9871	20.0	12.0	1.0	3.0	56.0
3L	5720001	5730000	7338	5.0	3.0	3.0	5.0	37.0
3L	5730001	5740000	9500	19.0	10.0	0.0	6.0	58.0
3L	5740001	5750000	8045	5.0	9.0	1.0	2.0	49.0
3L	5750001	5760000	4792	10.0	4.0	0.0	3.0	38.0
3L	5760001	5770000	9418	10.0	8.0	3.0	2.0	61.0
3L	5770001	5780000	9741	9.0	7.0	5.0	1.0	73.0
3L	5780001	5790000	4455	17.0	2.0	1.0	1.0	38.0
3L	5790001	5800000	7188	11.0	3.0	8.0	2.0	27.0
3L	5800001	5810000	8251	24.0	11.0	10.0	3.0	114.0
3L	5810001	5820000	8730	14.0	8.0	8.0	7.0	92.0
3L	5820001	5830000	9860	16.0	7.0	12.0	9.0	106.0
3L	5830001	5840000	8768	1.0	2.0	0.0	3.0	30.0
3L	5840001	5850000	5896	0.0	1.0	0.0	1.0	14.0
3L	5850001	5860000	1408	0.0	0.0	0.0	0.0	2.0
3L	5860001	5870000	3147	1.0	0.0	0.0	1.0	1.0
3L	5870001	5880000	5778	8.0	0.0	2.0	0.0	10.0
3L	5880001	5890000	2887	0.0	0.0	1.0	0.0	13.0
3L	5890001	5900000	8857	3.0	4.0	0.0	0.0	34.0
3L	5900001	5910000	8150	9.0	3.0	5.0	0.0	31.0
3L	5910001	5920000	5087	5.0	5.0	1.0	1.0	30.0
3L	5920001	5930000	2350	1.0	1.0	0.0	0.0	7.0
3L	5930001	5940000	7439	8.0	1.0	2.0	0.0	40.0
3L	5940001	5950000	9318	21.0	6.0	6.0	9.0	99.0
3L	5950001	5960000	9006	1.0	0.0	4.0	2.0	32.0
3L	5960001	5970000	3885	4.0	1.0	2.0	5.0	22.0
3L	5970001	5980000	8423	4.0	2.0	4.0	8.0	48.0
3L	5980001	5990000	9797	11.0	5.0	3.0	8.0	88.0
3L	5990001	6000000	9151	17.0	14.0	6.0	9.0	138.0
3L	6000001	6010000	9608	18.0	24.0	5.0	6.0	100.0
3L	6010001	6020000	9234	27.0	11.0	2.0	3.0	109.0
3L	6020001	6030000	6462	4.0	9.0	0.0	1.0	57.0
3L	6030001	6040000	2865	8.0	0.0	0.0	0.0	26.0
3L	6050001	6060000	5416	3.0	2.0	1.0	0.0	12.0
3L	6060001	6070000	8879	14.0	6.0	2.0	10.0	78.0
3L	6070001	6080000	5937	11.0	3.0	2.0	4.0	71.0
3L	6080001	6090000	4728	11.0	3.0	1.0	5.0	52.0
3L	6090001	6100000	8394	23.0	10.0	1.0	8.0	156.0
3L	6100001	6110000	8434	3.0	2.0	2.0	5.0	59.0
3L	6110001	6120000	3076	21.0	2.0	2.0	3.0	52.0
3L	6120001	6130000	3180	4.0	5.0	1.0	1.0	36.0
3L	6130001	6140000	1847	6.0	0.0	3.0	0.0	27.0
3L	6140001	6150000	2912	6.0	5.0	4.0	1.0	43.0
3L	6150001	6160000	3001	5.0	1.0	0.0	0.0	19.0
3L	6160001	6170000	5382	4.0	15.0	4.0	2.0	30.0
3L	6170001	6180000	7777	5.0	7.0	0.0	1.0	56.0
3L	6180001	6190000	3271	4.0	4.0	1.0	0.0	36.0
3L	6190001	6200000	4622	3.0	3.0	0.0	0.0	19.0
3L	6200001	6210000	6975	9.0	8.0	0.0	0.0	51.0
3L	6210001	6220000	7746	7.0	3.0	0.0	0.0	23.0
3L	6220001	6230000	2320	3.0	1.0	0.0	0.0	18.0
3L	6230001	6240000	5929	7.0	11.0	0.0	1.0	81.0
3L	6240001	6250000	3545	5.0	8.0	0.0	0.0	56.0
3L	6250001	6260000	9918	18.0	24.0	0.0	2.0	143.0
3L	6260001	6270000	8876	9.0	8.0	1.0	1.0	68.0
3L	6270001	6280000	7841	15.0	8.0	3.0	2.0	91.0
3L	6280001	6290000	8714	17.0	7.0	6.0	3.0	103.0
3L	6290001	6300000	9096	15.0	8.0	0.0	3.0	48.0
3L	6300001	6310000	9394	17.0	8.0	0.0	1.0	64.0
3L	6310001	6320000	5332	3.0	2.0	0.0	0.0	39.0
3L	6320001	6330000	4889	6.0	9.0	0.0	3.0	94.0
3L	6330001	6340000	3458	6.0	2.0	0.0	0.0	45.0
3L	6340001	6350000	1518	1.0	1.0	0.0	0.0	8.0
3L	6350001	6360000	1358	10.0	2.0	0.0	0.0	37.0
3L	6360001	6370000	4219	17.0	6.0	0.0	0.0	55.0
3L	6370001	6380000	8934	10.0	6.0	2.0	0.0	51.0
3L	6380001	6390000	9350	35.0	11.0	0.0	1.0	116.0
3L	6390001	6400000	9279	20.0	12.0	0.0	1.0	113.0
3L	6400001	6410000	9794	18.0	3.0	0.0	2.0	110.0
3L	6410001	6420000	9482	9.0	2.0	1.0	5.0	49.0
3L	6420001	6430000	9238	23.0	5.0	0.0	0.0	63.0
3L	6430001	6440000	8282	15.0	11.0	0.0	1.0	67.0
3L	6440001	6450000	7053	27.0	7.0	2.0	2.0	126.0
3L	6450001	6460000	5173	7.0	3.0	1.0	0.0	45.0
3L	6460001	6470000	3558	10.0	0.0	1.0	1.0	37.0
3L	6470001	6480000	4105	8.0	3.0	0.0	0.0	29.0
3L	6480001	6490000	6637	4.0	4.0	0.0	0.0	170.0
3L	6490001	6500000	9725	17.0	7.0	1.0	0.0	128.0
3L	6500001	6510000	6680	9.0	4.0	0.0	0.0	88.0
3L	6510001	6520000	3499	4.0	3.0	0.0	0.0	28.0
3L	6520001	6530000	6176	4.0	2.0	0.0	0.0	47.0
3L	6530001	6540000	6125	0.0	2.0	0.0	0.0	68.0
3L	6540001	6550000	8683	9.0	4.0	0.0	0.0	94.0
3L	6550001	6560000	9848	10.0	3.0	0.0	1.0	93.0
3L	6560001	6570000	9820	14.0	9.0	0.0	0.0	92.0
3L	6570001	6580000	7148	8.0	8.0	0.0	1.0	71.0
3L	6580001	6590000	9096	25.0	12.0	0.0	3.0	128.0
3L	6590001	6600000	9741	4.0	15.0	0.0	0.0	73.0
3L	6600001	6610000	9089	10.0	12.0	0.0	1.0	56.0
3L	6610001	6620000	8721	15.0	11.0	0.0	0.0	109.0
3L	6620001	6630000	6053	8.0	9.0	0.0	1.0	113.0
3L	6630001	6640000	5513	2.0	7.0	0.0	0.0	70.0
3L	6640001	6650000	8646	12.0	5.0	0.0	0.0	89.0
3L	6650001	6660000	7056	19.0	9.0	0.0	4.0	76.0
3L	6660001	6670000	9385	4.0	8.0	0.0	2.0	73.0
3L	6670001	6680000	9547	13.0	9.0	0.0	0.0	150.0
3L	6680001	6690000	9704	16.0	11.0	0.0	2.0	154.0
3L	6690001	6700000	9701	15.0	13.0	1.0	1.0	128.0
3L	6700001	6710000	8436	17.0	9.0	0.0	2.0	134.0
3L	6710001	6720000	9462	26.0	15.0	0.0	1.0	198.0
3L	6720001	6730000	9308	8.0	0.0	0.0	0.0	74.0
3L	6730001	6740000	8189	8.0	4.0	1.0	0.0	94.0
3L	6740001	6750000	9855	16.0	4.0	0.0	1.0	90.0
3L	6750001	6760000	9479	19.0	11.0	0.0	3.0	135.0
3L	6760001	6770000	7256	10.0	2.0	0.0	1.0	69.0
3L	6770001	6780000	4934	10.0	8.0	0.0	1.0	57.0
3L	6780001	6790000	7872	13.0	3.0	0.0	0.0	86.0
3L	6790001	6800000	9555	30.0	18.0	0.0	5.0	160.0
3L	6800001	6810000	8163	15.0	8.0	0.0	1.0	94.0
3L	6810001	6820000	4284	5.0	3.0	0.0	0.0	54.0
3L	6820001	6830000	6539	7.0	6.0	0.0	1.0	70.0
3L	6830001	6840000	3757	7.0	16.0	0.0	2.0	70.0
3L	6840001	6850000	6445	14.0	17.0	0.0	2.0	123.0
3L	6850001	6860000	2028	5.0	3.0	0.0	1.0	34.0
3L	6860001	6870000	8963	8.0	2.0	0.0	0.0	80.0
3L	6870001	6880000	493	0.0	0.0	0.0	0.0	1.0
3L	6880001	6890000	7036	2.0	1.0	0.0	1.0	41.0
3L	6890001	6900000	2591	7.0	1.0	0.0	0.0	42.0
3L	6900001	6910000	2023	4.0	2.0	0.0	1.0	28.0
3L	6910001	6920000	9189	10.0	3.0	0.0	3.0	49.0
3L	6920001	6930000	8554	26.0	8.0	0.0	2.0	93.0
3L	6930001	6940000	7138	24.0	9.0	0.0	2.0	77.0
3L	6940001	6950000	6980	45.0	26.0	0.0	1.0	150.0
3L	6950001	6960000	3048	33.0	7.0	0.0	1.0	49.0
3L	6960001	6970000	8210	49.0	16.0	0.0	3.0	157.0
3L	6970001	6980000	9286	31.0	8.0	1.0	3.0	95.0
3L	6980001	6990000	7817	9.0	4.0	0.0	1.0	47.0
3L	6990001	7000000	779	0.0	0.0	0.0	0.0	3.0
3L	7000001	7010000	1164	1.0	3.0	0.0	1.0	20.0
3L	7010001	7020000	2227	11.0	0.0	0.0	1.0	17.0
3L	7020001	7030000	8102	19.0	5.0	1.0	4.0	79.0
3L	7030001	7040000	9026	19.0	8.0	0.0	4.0	113.0
3L	7040001	7050000	6161	7.0	4.0	0.0	2.0	53.0
3L	7050001	7060000	3205	3.0	2.0	0.0	0.0	25.0
3L	7060001	7070000	9002	28.0	8.0	1.0	4.0	109.0
3L	7070001	7080000	5797	6.0	3.0	0.0	1.0	32.0
3L	7080001	7090000	9501	10.0	5.0	0.0	1.0	81.0
3L	7090001	7100000	8867	9.0	10.0	1.0	2.0	71.0
3L	7100001	7110000	1386	0.0	0.0	0.0	0.0	1.0
3L	7130001	7140000	833	1.0	0.0	0.0	0.0	3.0
3L	7140001	7150000	9403	9.0	7.0	0.0	2.0	42.0
3L	7150001	7160000	8982	11.0	8.0	0.0	3.0	58.0
3L	7160001	7170000	7854	17.0	7.0	0.0	1.0	57.0
3L	7170001	7180000	396	nan	0.0	0.0	0.0	0.0
3L	7180001	7190000	16	nan	0.0	0.0	0.0	0.0
3L	7230001	7240000	152	nan	0.0	0.0	0.0	0.0
3L	7240001	7250000	76	0.0	0.0	1.0	0.0	5.0
3L	7250001	7260000	322	nan	0.0	0.0	0.0	0.0
3L	7310001	7320000	2313	3.0	1.0	0.0	0.0	16.0
3L	7320001	7330000	7979	8.0	8.0	1.0	2.0	68.0
3L	7330001	7340000	223	nan	0.0	0.0	0.0	0.0
3L	7340001	7350000	6369	2.0	8.0	3.0	3.0	68.0
3L	7350001	7360000	9202	6.0	1.0	3.0	4.0	91.0
3L	7360001	7370000	4548	2.0	1.0	0.0	0.0	42.0
3L	7400001	7410000	508	0.0	0.0	0.0	0.0	7.0
3L	7410001	7420000	753	1.0	0.0	0.0	0.0	5.0
3L	7420001	7430000	3979	8.0	0.0	0.0	1.0	40.0
3L	7430001	7440000	232	0.0	1.0	0.0	0.0	0.0
3L	7440001	7450000	472	0.0	0.0	0.0	0.0	1.0
3L	7460001	7470000	3835	11.0	3.0	0.0	4.0	50.0
3L	7470001	7480000	576	0.0	1.0	0.0	0.0	2.0
3L	7480001	7490000	4361	1.0	0.0	0.0	0.0	16.0
3L	7490001	7500000	1359	1.0	0.0	2.0	4.0	4.0
3L	7500001	7510000	543	0.0	0.0	0.0	0.0	2.0
3L	7520001	7530000	93	0.0	0.0	0.0	0.0	3.0
3L	7530001	7540000	2012	0.0	0.0	0.0	0.0	3.0
3L	7540001	7550000	6609	5.0	1.0	0.0	0.0	27.0
3L	7550001	7560000	685	1.0	0.0	0.0	0.0	3.0
3L	7560001	7570000	1749	0.0	0.0	0.0	0.0	7.0
3L	7580001	7590000	3487	1.0	0.0	0.0	0.0	21.0
3L	7590001	7600000	7101	3.0	1.0	1.0	3.0	60.0
3L	7600001	7610000	3549	22.0	1.0	0.0	2.0	63.0
3L	7610001	7620000	5474	6.0	0.0	0.0	2.0	47.0
3L	7620001	7630000	9706	58.0	5.0	1.0	11.0	123.0
3L	7630001	7640000	9401	39.0	5.0	6.0	10.0	155.0
3L	7640001	7650000	8728	12.0	7.0	2.0	8.0	90.0
3L	7650001	7660000	7974	34.0	11.0	4.0	7.0	158.0
3L	7660001	7670000	3802	11.0	4.0	0.0	1.0	33.0
3L	7670001	7680000	4765	14.0	8.0	0.0	2.0	51.0
3L	7680001	7690000	196	nan	0.0	0.0	0.0	0.0
3L	7800001	7810000	3775	5.0	0.0	0.0	0.0	22.0
3L	7810001	7820000	3035	3.0	1.0	0.0	1.0	10.0
3L	7820001	7830000	5443	15.0	4.0	3.0	0.0	58.0
3L	7830001	7840000	8437	30.0	11.0	8.0	5.0	63.0
3L	7840001	7850000	9663	12.0	6.0	11.0	0.0	71.0
3L	7850001	7860000	9273	27.0	7.0	3.0	5.0	139.0
3L	7860001	7870000	9281	30.0	15.0	0.0	3.0	127.0
3L	7870001	7880000	1019	0.0	0.0	0.0	0.0	4.0
3L	7880001	7890000	9336	15.0	5.0	1.0	4.0	89.0
3L	7890001	7900000	5084	11.0	7.0	3.0	4.0	57.0
3L	7900001	7910000	9869	23.0	10.0	3.0	3.0	93.0
3L	7910001	7920000	7837	11.0	15.0	0.0	4.0	77.0
3L	7920001	7930000	2200	2.0	3.0	0.0	2.0	27.0
3L	7930001	7940000	7159	33.0	22.0	0.0	6.0	127.0
3L	7940001	7950000	2391	15.0	2.0	0.0	4.0	21.0
3L	7950001	7960000	8101	26.0	8.0	0.0	5.0	75.0
3L	7960001	7970000	6308	19.0	8.0	0.0	3.0	95.0
3L	7970001	7980000	5830	24.0	5.0	0.0	14.0	92.0
3L	7980001	7990000	168	nan	0.0	0.0	0.0	0.0
3L	8010001	8020000	5138	7.0	2.0	0.0	0.0	39.0
3L	8020001	8030000	2284	3.0	2.0	1.0	0.0	19.0
3L	8030001	8040000	6745	17.0	10.0	0.0	1.0	89.0
3L	8040001	8050000	8870	40.0	6.0	0.0	6.0	101.0
3L	8050001	8060000	9653	26.0	10.0	0.0	0.0	101.0
3L	8060001	8070000	8481	8.0	7.0	0.0	0.0	90.0
3L	8070001	8080000	9682	27.0	15.0	0.0	2.0	190.0
3L	8080001	8090000	4997	23.0	11.0	0.0	0.0	87.0
3L	8090001	8100000	5646	20.0	7.0	0.0	0.0	87.0
3L	8100001	8110000	2880	4.0	0.0	0.0	1.0	7.0
3L	8110001	8120000	2933	0.0	0.0	0.0	0.0	11.0
3L	8120001	8130000	1915	9.0	2.0	1.0	7.0	53.0
3L	8130001	8140000	5343	20.0	4.0	2.0	3.0	75.0
3L	8150001	8160000	1173	0.0	0.0	0.0	0.0	22.0
3L	8160001	8170000	3329	0.0	4.0	0.0	1.0	9.0
3L	8170001	8180000	5305	8.0	15.0	2.0	1.0	81.0
3L	8180001	8190000	1734	0.0	1.0	1.0	0.0	18.0
3L	8190001	8200000	4923	7.0	5.0	0.0	1.0	41.0
3L	8200001	8210000	7218	29.0	9.0	1.0	2.0	136.0
3L	8210001	8220000	8437	35.0	27.0	7.0	4.0	123.0
3L	8220001	8230000	9650	46.0	17.0	9.0	5.0	181.0
3L	8230001	8240000	9303	57.0	25.0	2.0	2.0	192.0
3L	8240001	8250000	3206	2.0	1.0	0.0	0.0	17.0
3L	8260001	8270000	989	3.0	0.0	0.0	0.0	10.0
3L	8270001	8280000	7839	19.0	10.0	2.0	1.0	133.0
3L	8280001	8290000	9416	38.0	16.0	6.0	2.0	100.0
3L	8290001	8300000	8037	35.0	15.0	4.0	2.0	81.0
3L	8300001	8310000	6922	20.0	17.0	1.0	2.0	82.0
3L	8310001	8320000	9715	50.0	14.0	7.0	3.0	85.0
3L	8320001	8330000	8607	64.0	19.0	3.0	5.0	172.0
3L	8330001	8340000	8573	42.0	6.0	2.0	4.0	113.0
3L	8340001	8350000	7471	45.0	8.0	5.0	1.0	164.0
3L	8350001	8360000	7336	38.0	8.0	5.0	4.0	92.0
3L	8360001	8370000	9010	67.0	14.0	6.0	2.0	104.0
3L	8370001	8380000	6080	20.0	5.0	1.0	1.0	33.0
3L	8380001	8390000	2867	8.0	5.0	2.0	1.0	51.0
3L	8390001	8400000	5836	36.0	13.0	6.0	6.0	136.0
3L	8400001	8410000	3762	7.0	4.0	1.0	1.0	29.0
3L	8410001	8420000	5526	12.0	5.0	0.0	2.0	61.0
3L	8420001	8430000	4801	12.0	3.0	1.0	7.0	60.0
3L	8430001	8440000	6317	11.0	3.0	6.0	2.0	53.0
3L	8440001	8450000	2893	8.0	2.0	1.0	4.0	52.0
3L	8450001	8460000	8102	37.0	18.0	2.0	5.0	131.0
3L	8460001	8470000	6736	16.0	4.0	1.0	0.0	63.0
3L	8470001	8480000	7197	24.0	15.0	4.0	5.0	159.0
3L	8480001	8490000	4475	3.0	6.0	1.0	0.0	59.0
3L	8490001	8500000	8078	44.0	15.0	2.0	8.0	131.0
3L	8500001	8510000	6306	12.0	3.0	0.0	1.0	68.0
3L	8510001	8520000	5537	9.0	15.0	0.0	3.0	51.0
3L	8520001	8530000	8056	30.0	23.0	13.0	3.0	126.0
3L	8530001	8540000	9144	67.0	29.0	2.0	14.0	307.0
3L	8540001	8550000	9212	65.0	46.0	4.0	15.0	254.0
3L	8550001	8560000	7292	12.0	7.0	0.0	1.0	110.0
3L	8560001	8570000	4251	38.0	23.0	3.0	6.0	100.0
3L	8570001	8580000	4262	21.0	10.0	1.0	4.0	105.0
3L	8580001	8590000	9052	32.0	8.0	3.0	4.0	174.0
3L	8590001	8600000	1763	12.0	3.0	2.0	0.0	74.0
3L	8600001	8610000	9125	58.0	24.0	5.0	6.0	195.0
3L	8610001	8620000	5293	13.0	5.0	2.0	3.0	82.0
3L	8620001	8630000	6408	60.0	21.0	9.0	14.0	150.0
3L	8630001	8640000	7670	17.0	15.0	5.0	9.0	184.0
3L	8640001	8650000	6175	21.0	4.0	1.0	2.0	67.0
3L	8650001	8660000	7013	24.0	8.0	3.0	2.0	77.0
3L	8660001	8670000	7436	12.0	14.0	3.0	1.0	84.0
3L	8670001	8680000	3866	6.0	4.0	1.0	1.0	61.0
3L	8680001	8690000	9005	13.0	4.0	1.0	0.0	60.0
3L	8690001	8700000	401	0.0	1.0	0.0	0.0	0.0
3L	8700001	8710000	8545	17.0	5.0	11.0	7.0	87.0
3L	8710001	8720000	9606	19.0	10.0	4.0	6.0	93.0
3L	8720001	8730000	8748	20.0	21.0	9.0	4.0	121.0
3L	8730001	8740000	9281	35.0	22.0	1.0	3.0	191.0
3L	8740001	8750000	1541	4.0	4.0	0.0	1.0	11.0
3L	8750001	8760000	7649	30.0	22.0	6.0	2.0	155.0
3L	8760001	8770000	6506	16.0	11.0	5.0	2.0	77.0
3L	8770001	8780000	6984	8.0	10.0	5.0	8.0	61.0
3L	8780001	8790000	3330	5.0	2.0	3.0	3.0	18.0
3L	8790001	8800000	3503	3.0	2.0	1.0	0.0	20.0
3L	8800001	8810000	6023	7.0	17.0	5.0	2.0	72.0
3L	8810001	8820000	8321	12.0	17.0	8.0	2.0	79.0
3L	8820001	8830000	2163	2.0	3.0	2.0	0.0	13.0
3L	8830001	8840000	8163	25.0	18.0	7.0	10.0	97.0
3L	8840001	8850000	6884	19.0	9.0	3.0	7.0	64.0
3L	8850001	8860000	9411	20.0	13.0	5.0	0.0	103.0
3L	8860001	8870000	6687	14.0	4.0	3.0	1.0	90.0
3L	8870001	8880000	2984	1.0	1.0	1.0	0.0	12.0
3L	8880001	8890000	984	0.0	0.0	0.0	0.0	1.0
3L	8890001	8900000	5320	19.0	8.0	12.0	4.0	64.0
3L	8900001	8910000	5251	22.0	16.0	5.0	8.0	87.0
3L	8910001	8920000	4981	31.0	13.0	2.0	3.0	60.0
3L	8920001	8930000	8101	18.0	5.0	1.0	3.0	89.0
3L	8930001	8940000	3533	4.0	7.0	2.0	3.0	64.0
3L	8940001	8950000	2912	1.0	4.0	1.0	1.0	22.0
3L	8960001	8970000	6950	7.0	19.0	4.0	14.0	134.0
3L	8970001	8980000	5501	11.0	15.0	9.0	4.0	110.0
3L	8980001	8990000	6916	26.0	7.0	12.0	5.0	157.0
3L	8990001	9000000	6853	23.0	14.0	1.0	2.0	138.0
3L	9000001	9010000	8659	39.0	25.0	10.0	14.0	162.0
3L	9010001	9020000	9200	23.0	6.0	6.0	4.0	140.0
3L	9020001	9030000	3126	12.0	6.0	3.0	6.0	32.0
3L	9030001	9040000	5727	39.0	8.0	3.0	13.0	106.0
3L	9040001	9050000	9273	33.0	9.0	12.0	4.0	146.0
3L	9050001	9060000	9843	46.0	39.0	17.0	11.0	285.0
3L	9060001	9070000	8383	38.0	29.0	12.0	8.0	219.0
3L	9070001	9080000	1684	5.0	3.0	1.0	1.0	22.0
3L	9080001	9090000	984	3.0	0.0	1.0	1.0	8.0
3L	9090001	9100000	337	4.0	3.0	1.0	0.0	14.0
3L	9100001	9110000	72	nan	0.0	0.0	0.0	0.0
3L	9110001	9120000	2697	1.0	0.0	1.0	2.0	22.0
3L	9120001	9130000	9158	40.0	20.0	5.0	14.0	191.0
3L	9130001	9140000	8129	35.0	9.0	9.0	11.0	126.0
3L	9140001	9150000	4543	5.0	0.0	4.0	3.0	85.0
3L	9150001	9160000	4402	8.0	6.0	1.0	1.0	53.0
3L	9160001	9170000	5041	13.0	8.0	1.0	5.0	53.0
3L	9170001	9180000	3906	16.0	5.0	4.0	2.0	52.0
3L	9180001	9190000	4806	11.0	2.0	3.0	2.0	37.0
3L	9190001	9200000	2298	3.0	0.0	0.0	2.0	9.0
3L	9200001	9210000	719	4.0	1.0	0.0	0.0	6.0
3L	9220001	9230000	513	nan	0.0	0.0	0.0	0.0
3L	9240001	9250000	650	0.0	0.0	0.0	0.0	3.0
3L	9250001	9260000	6750	21.0	19.0	5.0	10.0	92.0
3L	9260001	9270000	451	0.0	1.0	0.0	0.0	2.0
3L	9280001	9290000	4260	10.0	6.0	2.0	3.0	50.0
3L	9290001	9300000	4891	15.0	5.0	4.0	1.0	78.0
3L	9300001	9310000	6214	46.0	20.0	5.0	8.0	151.0
3L	9310001	9320000	6118	53.0	12.0	7.0	17.0	161.0
3L	9320001	9330000	8587	27.0	5.0	6.0	13.0	105.0
3L	9330001	9340000	6811	37.0	11.0	5.0	8.0	103.0
3L	9340001	9350000	7557	26.0	7.0	8.0	12.0	145.0
3L	9350001	9360000	8060	50.0	24.0	18.0	26.0	189.0
3L	9360001	9370000	9119	52.0	30.0	16.0	13.0	232.0
3L	9370001	9380000	8824	49.0	20.0	4.0	17.0	162.0
3L	9380001	9390000	7011	29.0	1.0	6.0	9.0	54.0
3L	9390001	9400000	3222	8.0	2.0	6.0	6.0	49.0
3L	9400001	9410000	3540	2.0	0.0	1.0	0.0	5.0
3L	9410001	9420000	580	2.0	1.0	0.0	0.0	12.0
3L	9420001	9430000	543	nan	0.0	0.0	0.0	0.0
3L	9440001	9450000	243	0.0	0.0	0.0	0.0	1.0
3L	9450001	9460000	7950	7.0	1.0	3.0	4.0	66.0
