chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
2R	4350588	4370588	301	0.03500351	0.00242207	0.52584373	0.52584373	0.52584373	0.52584373	0.52584373	-0.0702848
2R	4370588	4390588	444	0.04322823	0.00317273	1.11087485	1.11087485	1.11087485	1.11087485	1.11087485	0.02965928
2R	4390588	4410588	336	0.04920183	0.00265952	1.02280695	1.02280695	1.02280695	1.02280695	1.02280695	0.02349595
2R	4410588	4430588	325	0.03575535	0.00260108	0.86759116	0.86759116	0.86759116	0.86759116	0.86759116	-0.03729107
2R	4430588	4450588	331	0.06667326	0.00282607	1.23873562	1.23873562	1.23873562	1.23873562	1.23873562	0.12680812
2R	4450588	4470588	252	0.03498534	0.00240679	1.05051874	1.05051874	1.05051874	1.05051874	1.05051874	0.14089347
2R	4470588	4490588	343	0.04622391	0.00276014	0.8777217	0.8777217	0.8777217	0.8777217	0.8777217	0.01100766
2R	4490588	4510588	314	0.0545227	0.00265741	0.28553931	0.28553931	0.28553931	0.28553931	0.28553931	-0.07716587
2R	4510588	4530588	431	0.03952456	0.00355576	0.25139138	0.25139138	0.25139138	0.25139138	0.25139138	-0.09481903
2R	4530588	4550588	524	0.03600262	0.00379586	-0.22886223	-0.22886223	-0.22886223	-0.22886223	-0.22886223	-0.05680469
2R	4550588	4570588	347	0.03647973	0.00283958	0.00188461	0.00188461	0.00188461	0.00188461	0.00188461	-0.02483724
2R	4570588	4590588	389	0.06746134	0.00300637	-0.03327611	-0.03327611	-0.03327611	-0.03327611	-0.03327611	0.11410695
2R	4590588	4610588	453	0.04442238	0.00324038	0.30862788	0.30862788	0.30862788	0.30862788	0.30862788	-0.03820017
2R	4610588	4630588	461	0.04209079	0.0036731	1.4067426	1.4067426	1.4067426	1.4067426	1.4067426	-0.02088335
2R	4630588	4650588	239	0.03831588	0.00171245	0.44271719	0.44271719	0.44271719	0.44271719	0.44271719	0.01685377
2R	4650588	4670588	204	0.06321006	0.00179827	-0.17901336	-0.17901336	-0.17901336	-0.17901336	-0.17901336	0.19415348
2R	4670588	4690588	190	0.0326503	0.001329	-0.62306303	-0.62306303	-0.62306303	-0.62306303	-0.62306303	-0.13051478
2R	4690588	4710588	194	0.03407088	0.0015316	-0.53872105	-0.53872105	-0.53872105	-0.53872105	-0.53872105	0.06122245
2R	4710588	4730588	216	0.04148131	0.00158777	-0.32622607	-0.32622607	-0.32622607	-0.32622607	-0.32622607	-0.04658318
2R	4730588	4750588	206	0.05639046	0.00188838	-0.31945643	-0.31945643	-0.31945643	-0.31945643	-0.31945643	0.12161974
2R	4750588	4770588	326	0.08624312	0.00300911	0.04280345	0.04280345	0.04280345	0.04280345	0.04280345	0.13984653
2R	4770588	4790588	265	0.05031424	0.00219134	-0.329492	-0.329492	-0.329492	-0.329492	-0.329492	0.07008222
2R	4790588	4810588	276	0.03669613	0.00266104	-0.08121462	-0.08121462	-0.08121462	-0.08121462	-0.08121462	-0.05130626
2R	4810588	4830588	173	0.04617613	0.00153559	-0.2138146	-0.2138146	-0.2138146	-0.2138146	-0.2138146	0.07012472
2R	4830588	4850588	281	0.05206498	0.00240218	-0.01377717	-0.01377717	-0.01377717	-0.01377717	-0.01377717	0.03635388
2R	4850588	4870588	286	0.06600086	0.00216181	-0.0600356	-0.0600356	-0.0600356	-0.0600356	-0.0600356	-0.0396823
2R	4870588	4890588	328	0.03176466	0.00207314	-0.05015825	-0.05015825	-0.05015825	-0.05015825	-0.05015825	0.00978213
2R	4890588	4910588	200	0.05063129	0.00134837	-0.37764779	-0.37764779	-0.37764779	-0.37764779	-0.37764779	-0.06341524
2R	4910588	4930588	264	0.02520545	0.00194639	-0.76576725	-0.76576725	-0.76576725	-0.76576725	-0.76576725	-0.17049508
2R	4930588	4950588	162	0.03683227	0.00118896	-0.38940212	-0.38940212	-0.38940212	-0.38940212	-0.38940212	-0.06813994
2R	4950588	4970588	170	0.02911164	0.00126693	-0.41644307	-0.41644307	-0.41644307	-0.41644307	-0.41644307	-0.05641713
2R	4970588	4990588	29	0.04505581	0.00029737	-0.30828123	-0.30828123	-0.30828123	-0.30828123	-0.30828123	0.00992062
2R	4990588	5010588	311	0.03737105	0.00241414	-0.20280135	-0.20280135	-0.20280135	-0.20280135	-0.20280135	-0.03630655
2R	5010588	5030588	154	0.04643488	0.00127306	-1.09845044	-1.09845044	-1.09845044	-1.09845044	-1.09845044	-0.23879217
2R	5030588	5050588	26	0.02357603	0.00016851	-0.88287336	-0.88287336	-0.88287336	-0.88287336	-0.88287336	-0.09399372
2R	5050588	5070588	370	0.04356724	0.00305575	-0.60286063	-0.60286063	-0.60286063	-0.60286063	-0.60286063	-0.0780753
2R	5070588	5090588	47	0.01206369	0.0003367	-0.72989398	-0.72989398	-0.72989398	-0.72989398	-0.72989398	-0.25652167
2R	5090588	5110588	278	0.03110772	0.00234934	-0.42636985	-0.42636985	-0.42636985	-0.42636985	-0.42636985	-0.08196532
2R	5110588	5130588	240	0.03802486	0.00211146	-1.38699845	-1.38699845	-1.38699845	-1.38699845	-1.38699845	-0.04280969
2R	5130588	5150588	326	0.03419002	0.00283037	-0.32956658	-0.32956658	-0.32956658	-0.32956658	-0.32956658	-0.00957785
2R	5150588	5170588	529	0.02939529	0.00511709	-0.43700184	-0.43700184	-0.43700184	-0.43700184	-0.43700184	-0.07176789
2R	5170588	5190588	423	0.04666947	0.00381047	0.14502144	0.14502144	0.14502144	0.14502144	0.14502144	-0.03191255
2R	5190588	5210588	257	0.05394478	0.00210068	0.14241877	0.14241877	0.14241877	0.14241877	0.14241877	-0.01281708
2R	5210588	5230588	281	0.03957367	0.0026094	-0.59567207	-0.59567207	-0.59567207	-0.59567207	-0.59567207	0.02512252
2R	5230588	5250588	300	0.04024466	0.00285994	-0.71744346	-0.71744346	-0.71744346	-0.71744346	-0.71744346	0.03698251
2R	5250588	5270588	312	0.03799837	0.00298798	-0.29497855	-0.29497855	-0.29497855	-0.29497855	-0.29497855	-0.08977163
2R	5270588	5290588	342	0.04230063	0.00303938	-0.3489506	-0.3489506	-0.3489506	-0.3489506	-0.3489506	-0.0253786
2R	5290588	5310588	529	0.02649252	0.00421698	-0.39438687	-0.39438687	-0.39438687	-0.39438687	-0.39438687	-0.03654258
2R	5310588	5330588	451	0.02983609	0.00365697	0.21989347	0.21989347	0.21989347	0.21989347	0.21989347	-0.02800603
2R	5330588	5350588	436	0.04270396	0.00362974	0.36243349	0.36243349	0.36243349	0.36243349	0.36243349	-0.11826589
2R	5350588	5370588	275	0.05342576	0.00255874	0.67970111	0.67970111	0.67970111	0.67970111	0.67970111	0.06478368
2R	5370588	5390588	390	0.0715682	0.00376501	0.77929292	0.77929292	0.77929292	0.77929292	0.77929292	0.04252048
2R	5390588	5410588	288	0.07697294	0.00255483	-0.26930572	-0.26930572	-0.26930572	-0.26930572	-0.26930572	0.0196435
2R	5410588	5430588	376	0.03653048	0.00367427	0.118148	0.118148	0.118148	0.118148	0.118148	-0.14382784
2R	5430588	5450588	414	0.05335675	0.00412487	-1.28313467	-1.28313467	-1.28313467	-1.28313467	-1.28313467	0.05392726
2R	5450588	5470588	178	0.04309149	0.00187643	-0.80223931	-0.80223931	-0.80223931	-0.80223931	-0.80223931	0.16963777
2R	5470588	5490588	191	0.04911208	0.00162531	-0.67622449	-0.67622449	-0.67622449	-0.67622449	-0.67622449	-0.13976801
2R	5490588	5510588	229	0.03279571	0.00192029	-0.24882365	-0.24882365	-0.24882365	-0.24882365	-0.24882365	-0.02308936
2R	5510588	5530588	214	0.02474216	0.00184147	-0.65196148	-0.65196148	-0.65196148	-0.65196148	-0.65196148	-0.12430792
2R	5530588	5550588	189	0.05316565	0.00156789	0.15233104	0.15233104	0.15233104	0.15233104	0.15233104	0.00777761
2R	5550588	5570588	338	0.04307196	0.00269737	-0.26265577	-0.26265577	-0.26265577	-0.26265577	-0.26265577	-0.03236746
2R	5570588	5590588	336	0.03825908	0.00274025	-0.24416322	-0.24416322	-0.24416322	-0.24416322	-0.24416322	-0.13136423
2R	5590588	5610588	455	0.06900804	0.00382395	0.69571045	0.69571045	0.69571045	0.69571045	0.69571045	0.00169691
2R	5610588	5630588	350	0.03099464	0.00296118	0.22601131	0.22601131	0.22601131	0.22601131	0.22601131	0.0067031
2R	5630588	5650588	433	0.03116874	0.00346256	-0.55192862	-0.55192862	-0.55192862	-0.55192862	-0.55192862	-0.01492219
2R	5650588	5670588	365	0.03210397	0.00273521	-0.55206452	-0.55206452	-0.55206452	-0.55206452	-0.55206452	-0.10389827
2R	5670588	5690588	315	0.0369381	0.00293134	-0.50699639	-0.50699639	-0.50699639	-0.50699639	-0.50699639	-0.00671376
2R	5690588	5710588	377	0.03013935	0.00363251	-0.92332112	-0.92332112	-0.92332112	-0.92332112	-0.92332112	0.07485343
2R	5710588	5730588	408	0.05383139	0.00391289	-0.49364589	-0.49364589	-0.49364589	-0.49364589	-0.49364589	0.05014197
2R	5730588	5750588	373	0.05121416	0.00344151	-0.59501482	-0.59501482	-0.59501482	-0.59501482	-0.59501482	-0.07880608
2R	5750588	5770588	335	0.05061254	0.00277498	-0.23261007	-0.23261007	-0.23261007	-0.23261007	-0.23261007	-0.03450323
2R	5770588	5790588	509	0.03581983	0.00454048	-0.33334783	-0.33334783	-0.33334783	-0.33334783	-0.33334783	-0.06131815
2R	5790588	5810588	281	0.04094567	0.00233098	0.6797788	0.6797788	0.6797788	0.6797788	0.6797788	0.0476829
2R	5810588	5830588	227	0.04263003	0.00215317	0.5961784	0.5961784	0.5961784	0.5961784	0.5961784	-0.09881564
2R	5830588	5850588	403	0.05751895	0.00436857	-0.83375236	-0.83375236	-0.83375236	-0.83375236	-0.83375236	-0.2101352
2R	5850588	5870588	412	0.05604724	0.00347459	-0.6145494	-0.6145494	-0.6145494	-0.6145494	-0.6145494	-0.11558068
2R	5870588	5890588	549	0.07392834	0.00509826	-1.15553424	-1.15553424	-1.15553424	-1.15553424	-1.15553424	-0.14939037
2R	5890588	5910588	459	0.06666138	0.00463817	-1.23203229	-1.23203229	-1.23203229	-1.23203229	-1.23203229	0.0702837
2R	5910588	5930588	383	0.06162303	0.00394328	-0.75954626	-0.75954626	-0.75954626	-0.75954626	-0.75954626	0.03886152
2R	5930588	5950588	493	0.06177557	0.00491983	-1.27928124	-1.27928124	-1.27928124	-1.27928124	-1.27928124	0.0368632
2R	5950588	5970588	304	0.04010422	0.00293755	-1.36779083	-1.36779083	-1.36779083	-1.36779083	-1.36779083	-0.0177253
2R	5970588	5990588	411	0.0324617	0.00313859	-1.01082396	-1.01082396	-1.01082396	-1.01082396	-1.01082396	-0.15184198
2R	5990588	6010588	442	0.06007293	0.0038525	-1.29496467	-1.29496467	-1.29496467	-1.29496467	-1.29496467	-0.01271851
2R	6010588	6030588	550	0.03896336	0.00439189	-1.62027235	-1.62027235	-1.62027235	-1.62027235	-1.62027235	-0.06000974
2R	6030588	6050588	417	0.04860024	0.0038725	-1.11941382	-1.11941382	-1.11941382	-1.11941382	-1.11941382	-0.05896405
2R	6050588	6070588	325	0.04462851	0.00286966	-0.65635142	-0.65635142	-0.65635142	-0.65635142	-0.65635142	-0.03180235
2R	6070588	6090588	331	0.02677386	0.00289099	-0.72008188	-0.72008188	-0.72008188	-0.72008188	-0.72008188	-0.02292933
2R	6090588	6110588	257	0.03060274	0.00274478	-0.92872165	-0.92872165	-0.92872165	-0.92872165	-0.92872165	-0.08457616
2R	6110588	6130588	519	0.03542956	0.00515345	-0.4572019	-0.4572019	-0.4572019	-0.4572019	-0.4572019	-0.00861031
2R	6130588	6150588	441	0.04284898	0.00370118	0.04965286	0.04965286	0.04965286	0.04965286	0.04965286	-0.07030072
2R	6150588	6170588	267	0.04724731	0.00238262	-0.17032833	-0.17032833	-0.17032833	-0.17032833	-0.17032833	0.11547011
2R	6170588	6190588	318	0.06123283	0.00281228	1.07145907	1.07145907	1.07145907	1.07145907	1.07145907	0.10765748
2R	6190588	6210588	285	0.04344292	0.00253097	1.26807661	1.26807661	1.26807661	1.26807661	1.26807661	0.08181183
2R	6210588	6230588	341	0.07229485	0.0032662	1.53074725	1.53074725	1.53074725	1.53074725	1.53074725	0.31337902
2R	6230588	6250588	265	0.05524812	0.00242195	1.2073742	1.2073742	1.2073742	1.2073742	1.2073742	-0.00530994
2R	6250588	6270588	483	0.05387597	0.00392125	0.93414976	0.93414976	0.93414976	0.93414976	0.93414976	-0.0086494
2R	6270588	6290588	376	0.06086086	0.00309695	0.3615239	0.3615239	0.3615239	0.3615239	0.3615239	0.00463023
2R	6290588	6310588	293	0.05866064	0.00245128	-0.1389654	-0.1389654	-0.1389654	-0.1389654	-0.1389654	-0.0103625
2R	6310588	6330588	523	0.06224819	0.00457833	-0.04198543	-0.04198543	-0.04198543	-0.04198543	-0.04198543	0.07002797
2R	6330588	6350588	218	0.09417329	0.00203763	0.13595978	0.13595978	0.13595978	0.13595978	0.13595978	0.21565194
2R	6350588	6370588	167	0.10586021	0.00173554	0.20487035	0.20487035	0.20487035	0.20487035	0.20487035	0.37319809
2R	6370588	6390588	242	0.04371117	0.00202041	0.74147169	0.74147169	0.74147169	0.74147169	0.74147169	0.01988055
2R	6390588	6410588	321	0.0361042	0.0032116	-0.29229326	-0.29229326	-0.29229326	-0.29229326	-0.29229326	-0.10977394
2R	6410588	6430588	321	0.04018703	0.00259467	-0.32105955	-0.32105955	-0.32105955	-0.32105955	-0.32105955	-0.10678165
2R	6430588	6450588	182	0.02727586	0.00145008	-0.31373048	-0.31373048	-0.31373048	-0.31373048	-0.31373048	-0.05961385
2R	6450588	6470588	141	0.0345286	0.00101151	-0.26499353	-0.26499353	-0.26499353	-0.26499353	-0.26499353	0.00370571
2R	6470588	6490588	295	0.03625222	0.00277818	-0.08589941	-0.08589941	-0.08589941	-0.08589941	-0.08589941	0.02465771
2R	6490588	6510588	202	0.0346557	0.00206357	-0.19468623	-0.19468623	-0.19468623	-0.19468623	-0.19468623	-0.06065594
2R	6510588	6530588	405	0.05810054	0.00374911	0.26130355	0.26130355	0.26130355	0.26130355	0.26130355	0.01422467
2R	6530588	6550588	151	0.04006717	0.00128912	-0.67733532	-0.67733532	-0.67733532	-0.67733532	-0.67733532	-0.04480359
2R	6550588	6570588	287	0.03338857	0.00230129	-0.01091453	-0.01091453	-0.01091453	-0.01091453	-0.01091453	0.00547913
2R	6570588	6590588	395	0.03534922	0.00329749	0.15152888	0.15152888	0.15152888	0.15152888	0.15152888	-0.17713412
2R	6590588	6610588	530	0.04017353	0.0047257	0.42087066	0.42087066	0.42087066	0.42087066	0.42087066	0.00551215
2R	6610588	6630588	455	0.04815703	0.00378997	0.3419165	0.3419165	0.3419165	0.3419165	0.3419165	-0.00704885
2R	6630588	6650588	338	0.0463615	0.00275826	0.68032399	0.68032399	0.68032399	0.68032399	0.68032399	0.02389999
2R	6650588	6670588	373	0.0413286	0.0027856	-0.04697244	-0.04697244	-0.04697244	-0.04697244	-0.04697244	-0.06799052
2R	6670588	6690588	200	0.02607733	0.00172292	-0.13270552	-0.13270552	-0.13270552	-0.13270552	-0.13270552	-0.10540391
2R	6690588	6710588	234	0.05475322	0.00193971	-0.17307935	-0.17307935	-0.17307935	-0.17307935	-0.17307935	0.01777435
2R	6710588	6730588	390	0.028879	0.00329726	-0.58239306	-0.58239306	-0.58239306	-0.58239306	-0.58239306	-0.01764428
2R	6730588	6750588	157	0.03057507	0.00150594	-0.28235312	-0.28235312	-0.28235312	-0.28235312	-0.28235312	-0.07821467
2R	6750588	6770588	171	0.03441059	0.00155906	-0.27116763	-0.27116763	-0.27116763	-0.27116763	-0.27116763	-0.00860753
2R	6770588	6790588	348	0.05411894	0.0032548	0.6453505	0.6453505	0.6453505	0.6453505	0.6453505	-0.03282196
2R	6790588	6810588	363	0.04614726	0.00302735	0.73869888	0.73869888	0.73869888	0.73869888	0.73869888	0.10844845
2R	6810588	6830588	433	0.04923509	0.00367263	-0.00824784	-0.00824784	-0.00824784	-0.00824784	-0.00824784	-0.0727882
2R	6830588	6850588	288	0.0495996	0.00241429	-0.21092295	-0.21092295	-0.21092295	-0.21092295	-0.21092295	0.01402138
2R	6850588	6870588	530	0.03682577	0.00373618	-0.34711319	-0.34711319	-0.34711319	-0.34711319	-0.34711319	-0.09815208
2R	6870588	6890588	247	0.04312965	0.00200845	-0.11562495	-0.11562495	-0.11562495	-0.11562495	-0.11562495	-0.00127443
2R	6890588	6910588	359	0.03712476	0.0027183	0.09140307	0.09140307	0.09140307	0.09140307	0.09140307	-0.06458905
2R	6910588	6930588	127	0.02986331	0.00122056	0.20577252	0.20577252	0.20577252	0.20577252	0.20577252	-0.13220029
2R	6930588	6950588	272	0.05354495	0.00232059	0.55107304	0.55107304	0.55107304	0.55107304	0.55107304	0.11074654
2R	6950588	6970588	377	0.05131431	0.00290775	0.63908811	0.63908811	0.63908811	0.63908811	0.63908811	-0.03499367
2R	6970588	6990588	412	0.05493769	0.00386992	1.16405264	1.16405264	1.16405264	1.16405264	1.16405264	0.0436187
2R	6990588	7010588	282	0.07521684	0.00264534	1.31412985	1.31412985	1.31412985	1.31412985	1.31412985	0.07708322
2R	7010588	7030588	377	0.06364895	0.00374407	1.7641302	1.7641302	1.7641302	1.7641302	1.7641302	0.19656605
2R	7030588	7050588	209	0.05264107	0.00173816	1.21313412	1.21313412	1.21313412	1.21313412	1.21313412	-0.0154356
2R	7050588	7070588	385	0.05012244	0.00369025	1.59431842	1.59431842	1.59431842	1.59431842	1.59431842	0.03635641
2R	7070588	7090588	477	0.04759535	0.00410241	1.69897907	1.69897907	1.69897907	1.69897907	1.69897907	-0.01796736
2R	7090588	7110588	448	0.04143015	0.00353596	1.69280762	1.69280762	1.69280762	1.69280762	1.69280762	0.00111637
2R	7110588	7130588	424	0.04402301	0.00349033	1.57976185	1.57976185	1.57976185	1.57976185	1.57976185	-0.0650515
2R	7130588	7150588	216	0.08451975	0.00167187	0.65152659	0.65152659	0.65152659	0.65152659	0.65152659	0.17969927
2R	7150588	7170588	281	0.06327413	0.00256112	1.43162139	1.43162139	1.43162139	1.43162139	1.43162139	0.14329593
2R	7170588	7190588	338	0.07422012	0.00272678	1.49210476	1.49210476	1.49210476	1.49210476	1.49210476	0.1484516
2R	7190588	7210588	399	0.07177972	0.00358931	1.90430425	1.90430425	1.90430425	1.90430425	1.90430425	0.19601562
2R	7210588	7230588	339	0.08838474	0.00304411	1.29024872	1.29024872	1.29024872	1.29024872	1.29024872	0.03304569
2R	7230588	7250588	424	0.0620881	0.00373075	1.11717065	1.11717065	1.11717065	1.11717065	1.11717065	0.009318
2R	7250588	7270588	244	0.03652381	0.00194647	0.15295966	0.15295966	0.15295966	0.15295966	0.15295966	-0.07288327
2R	7270588	7290588	291	0.05291387	0.00243691	0.51881691	0.51881691	0.51881691	0.51881691	0.51881691	0.14341171
2R	7290588	7310588	181	0.08950094	0.00160945	0.53587974	0.53587974	0.53587974	0.53587974	0.53587974	0.0704753
2R	7310588	7330588	342	0.06826552	0.00306594	1.20859858	1.20859858	1.20859858	1.20859858	1.20859858	0.08303154
2R	7330588	7350588	186	0.04818485	0.00205943	1.19288049	1.19288049	1.19288049	1.19288049	1.19288049	0.11022145
2R	7350588	7370588	342	0.08262851	0.00291017	0.60324085	0.60324085	0.60324085	0.60324085	0.60324085	0.0665012
2R	7370588	7390588	366	0.07584657	0.00334585	0.53318811	0.53318811	0.53318811	0.53318811	0.53318811	0.00142433
2R	7390588	7410588	248	0.07067989	0.00207415	0.6758052	0.6758052	0.6758052	0.6758052	0.6758052	0.02427584
2R	7410588	7430588	392	0.04394063	0.00320211	1.0453429	1.0453429	1.0453429	1.0453429	1.0453429	-0.00560451
2R	7430588	7450588	433	0.06278334	0.00379309	1.31465995	1.31465995	1.31465995	1.31465995	1.31465995	0.02684529
2R	7450588	7470588	339	0.04960289	0.00281326	0.90878649	0.90878649	0.90878649	0.90878649	0.90878649	-0.1260299
2R	7470588	7490588	330	0.04367605	0.00293138	0.34886056	0.34886056	0.34886056	0.34886056	0.34886056	-0.01458647
2R	7490588	7510588	217	0.06284518	0.00200982	-0.18922681	-0.18922681	-0.18922681	-0.18922681	-0.18922681	-0.07800523
2R	7510588	7530588	170	0.03689357	0.00147223	-0.4098545	-0.4098545	-0.4098545	-0.4098545	-0.4098545	-0.12099025
2R	7530588	7550588	300	0.04030064	0.00275064	0.00711556	0.00711556	0.00711556	0.00711556	0.00711556	-0.06812639
2R	7550588	7570588	262	0.05509988	0.00210818	0.24295345	0.24295345	0.24295345	0.24295345	0.24295345	-0.07990129
2R	7570588	7590588	268	0.06910846	0.0024864	-0.03906583	-0.03906583	-0.03906583	-0.03906583	-0.03906583	0.06668984
2R	7590588	7610588	200	0.07874664	0.00187241	-0.30482589	-0.30482589	-0.30482589	-0.30482589	-0.30482589	-0.09319152
2R	7610588	7630588	348	0.06913295	0.00308656	1.02337001	1.02337001	1.02337001	1.02337001	1.02337001	0.07592715
2R	7630588	7650588	203	0.04219394	0.00177964	1.03600703	1.03600703	1.03600703	1.03600703	1.03600703	0.09901085
2R	7650588	7670588	305	0.04055944	0.00276264	0.81761473	0.81761473	0.81761473	0.81761473	0.81761473	-0.01813109
2R	7670588	7690588	321	0.0368792	0.00296552	-0.12321156	-0.12321156	-0.12321156	-0.12321156	-0.12321156	-0.1131937
2R	7690588	7710588	329	0.03248923	0.00249905	0.03470476	0.03470476	0.03470476	0.03470476	0.03470476	-0.07709574
2R	7710588	7730588	323	0.03504542	0.00281533	0.59975943	0.59975943	0.59975943	0.59975943	0.59975943	0.05724006
2R	7730588	7750588	331	0.04456174	0.00262307	0.16468089	0.16468089	0.16468089	0.16468089	0.16468089	-0.02848438
2R	7750588	7770588	258	0.04333736	0.00207177	0.83369308	0.83369308	0.83369308	0.83369308	0.83369308	-0.00863552
2R	7770588	7790588	339	0.04937163	0.00291052	1.3535388	1.3535388	1.3535388	1.3535388	1.3535388	0.0880138
2R	7790588	7810588	303	0.05730012	0.00289954	1.39220051	1.39220051	1.39220051	1.39220051	1.39220051	-0.03434452
2R	7810588	7830588	174	0.0652972	0.00149735	0.61812262	0.61812262	0.61812262	0.61812262	0.61812262	0.06654271
2R	7830588	7850588	227	0.09576045	0.00230852	0.40211185	0.40211185	0.40211185	0.40211185	0.40211185	0.2675017
2R	7850588	7870588	219	0.04986618	0.002097	0.01111337	0.01111337	0.01111337	0.01111337	0.01111337	-0.04926175
2R	7870588	7890588	276	0.03603858	0.00248699	0.93838702	0.93838702	0.93838702	0.93838702	0.93838702	-0.03499921
2R	7890588	7910588	307	0.07645866	0.00300633	0.57029614	0.57029614	0.57029614	0.57029614	0.57029614	0.03881297
2R	7910588	7930588	256	0.06676686	0.0021936	0.35016242	0.35016242	0.35016242	0.35016242	0.35016242	-0.00652557
2R	7930588	7950588	214	0.02655115	0.00154137	-0.10429229	-0.10429229	-0.10429229	-0.10429229	-0.10429229	-0.0632652
2R	7950588	7970588	231	0.02497933	0.00208294	-0.21746539	-0.21746539	-0.21746539	-0.21746539	-0.21746539	-0.06581447
2R	7970588	7990588	325	0.02776066	0.0027706	0.09146611	0.09146611	0.09146611	0.09146611	0.09146611	-0.07790756
2R	7990588	8010588	247	0.02497859	0.00228672	0.43965741	0.43965741	0.43965741	0.43965741	0.43965741	-0.02727361
