chrom	start	stop	countsAccessPos	singleton	LBVwil	LPdom	LPfor	shared
3L	9240001	9440000	93188	427	164.0	93.0	143.0	1593
3L	9260001	9460000	93981	413	146.0	91.0	137.0	1565
3L	9280001	9480000	109065	455	170.0	112.0	171.0	1900
3L	9300001	9500000	106428	449	168.0	111.0	171.0	1869
3L	9320001	9520000	98911	358	136.0	101.0	148.0	1598
3L	9340001	9540000	91068	309	125.0	97.0	129.0	1476
3L	9360001	9560000	79126	258	101.0	80.0	96.0	1225
3L	9380001	9580000	63510	157	52.0	61.0	67.0	856
3L	9400001	9600000	56825	127	56.0	54.0	55.0	809
3L	9420001	9620000	62854	152	64.0	63.0	62.0	951
3L	9440001	9640000	75935	189	67.0	66.0	75.0	1128
3L	9460001	9660000	77715	224	68.0	65.0	82.0	1196
3L	9480001	9680000	73334	212	54.0	54.0	63.0	983
3L	9500001	9700000	75254	222	67.0	54.0	68.0	1021
3L	9520001	9720000	82411	233	70.0	64.0	73.0	1087
3L	9540001	9740000	89137	276	77.0	70.0	79.0	1206
3L	9560001	9760000	90380	263	73.0	68.0	76.0	1186
3L	9580001	9780000	96261	274	74.0	72.0	77.0	1263
3L	9600001	9800000	109324	325	68.0	82.0	77.0	1454
3L	9620001	9820000	118391	341	62.0	89.0	75.0	1528
3L	9640001	9840000	113264	318	62.0	91.0	64.0	1412
3L	9660001	9860000	113070	300	71.0	98.0	57.0	1397
3L	9680001	9880000	107832	291	69.0	98.0	48.0	1380
3L	9700001	9900000	104170	289	48.0	97.0	45.0	1361
3L	9720001	9920000	92369	270	45.0	85.0	38.0	1254
3L	9740001	9940000	78088	212	33.0	72.0	30.0	1049
3L	9760001	9960000	73170	200	30.0	65.0	28.0	986
3L	9780001	9980000	64962	189	28.0	60.0	26.0	884
3L	9800001	10000000	48351	131	27.0	45.0	23.0	637
3L	9820001	10020000	34552	120	27.0	33.0	30.0	528
3L	9840001	10040000	39240	157	30.0	40.0	43.0	698
3L	9860001	10060000	48212	190	28.0	48.0	55.0	833
3L	9880001	10080000	57490	196	37.0	47.0	75.0	893
3L	9900001	10100000	64593	197	43.0	50.0	79.0	946
3L	9920001	10120000	72305	240	58.0	52.0	90.0	1085
3L	9940001	10140000	72305	240	58.0	52.0	90.0	1085
3L	9960001	10160000	72417	242	59.0	53.0	90.0	1089
3L	9980001	10180000	76366	259	73.0	61.0	98.0	1156
3L	10000001	10200000	93166	303	91.0	70.0	124.0	1340
3L	10020001	10220000	103501	372	114.0	71.0	130.0	1687
3L	10040001	10240000	106566	404	128.0	63.0	127.0	1733
3L	10060001	10260000	97320	424	143.0	58.0	115.0	1655
3L	10080001	10280000	90766	449	143.0	60.0	96.0	1688
3L	10100001	10300000	91098	492	163.0	75.0	96.0	1778
3L	10120001	10320000	91786	479	173.0	93.0	92.0	1797
3L	10140001	10340000	98412	511	185.0	108.0	96.0	1963
3L	10160001	10360000	112082	569	235.0	133.0	134.0	2367
3L	10180001	10380000	121218	578	255.0	136.0	134.0	2526
3L	10200001	10400000	118132	584	283.0	131.0	118.0	2587
3L	10220001	10420000	118343	523	324.0	131.0	114.0	2404
3L	10240001	10440000	116785	485	370.0	144.0	112.0	2488
3L	10260001	10460000	124303	486	395.0	148.0	133.0	2764
3L	10280001	10480000	131754	542	405.0	154.0	141.0	2929
3L	10300001	10500000	135062	557	438.0	132.0	132.0	3077
3L	10320001	10520000	136427	606	423.0	114.0	130.0	3071
3L	10340001	10540000	140840	675	453.0	105.0	135.0	3240
3L	10360001	10560000	144656	738	465.0	86.0	109.0	3388
3L	10380001	10580000	138022	761	450.0	79.0	101.0	3336
3L	10400001	10600000	140542	824	455.0	77.0	98.0	3468
3L	10420001	10620000	134897	881	418.0	72.0	93.0	3410
3L	10440001	10640000	131068	890	369.0	55.0	93.0	3328
3L	10460001	10660000	126752	888	333.0	39.0	76.0	3143
3L	10480001	10680000	124496	859	335.0	23.0	67.0	3143
3L	10500001	10700000	118904	810	292.0	26.0	68.0	2943
3L	10520001	10720000	124365	812	347.0	32.0	71.0	3260
3L	10540001	10740000	120030	780	328.0	27.0	63.0	3091
3L	10560001	10760000	109369	697	284.0	24.0	53.0	2669
3L	10580001	10780000	118251	705	311.0	29.0	56.0	2812
3L	10600001	10800000	114460	633	271.0	27.0	50.0	2666
3L	10620001	10820000	112025	567	253.0	26.0	44.0	2558
3L	10640001	10840000	107059	560	256.0	28.0	43.0	2415
3L	10660001	10860000	100848	530	252.0	28.0	39.0	2248
3L	10680001	10880000	91007	463	228.0	27.0	34.0	1938
3L	10700001	10900000	92132	460	231.0	31.0	37.0	1916
3L	10720001	10920000	82967	404	169.0	24.0	29.0	1533
3L	10740001	10940000	78893	347	151.0	24.0	29.0	1410
3L	10760001	10960000	83757	395	172.0	28.0	37.0	1600
3L	10780001	10980000	74540	383	145.0	21.0	39.0	1461
3L	10800001	11000000	69198	406	154.0	23.0	41.0	1410
3L	10820001	11020000	73279	529	217.0	24.0	55.0	1721
3L	10840001	11040000	70055	512	216.0	23.0	52.0	1685
3L	10860001	11060000	76702	630	247.0	26.0	77.0	1978
3L	10880001	11080000	83277	661	277.0	28.0	88.0	2134
3L	10900001	11100000	85327	717	296.0	31.0	91.0	2230
3L	10920001	11120000	91295	769	320.0	39.0	97.0	2557
3L	10940001	11140000	99439	798	333.0	49.0	101.0	2765
3L	10960001	11160000	93105	721	294.0	42.0	93.0	2539
3L	10980001	11180000	87689	676	275.0	40.0	88.0	2379
3L	11000001	11200000	82955	623	257.0	39.0	86.0	2282
3L	11020001	11220000	78760	514	191.0	39.0	70.0	1983
3L	11040001	11240000	77561	486	174.0	40.0	64.0	1898
3L	11060001	11260000	74671	363	148.0	43.0	38.0	1745
3L	11080001	11280000	78595	431	179.0	61.0	43.0	1878
3L	11100001	11300000	68069	355	148.0	52.0	36.0	1688
3L	11120001	11320000	69923	364	140.0	43.0	34.0	1503
3L	11140001	11340000	74938	445	166.0	33.0	53.0	1678
3L	11160001	11360000	82597	499	196.0	33.0	65.0	1898
3L	11180001	11380000	96160	583	253.0	43.0	79.0	2351
3L	11200001	11400000	108889	681	320.0	43.0	110.0	2804
3L	11220001	11420000	118373	759	373.0	42.0	128.0	3177
3L	11240001	11440000	123510	802	393.0	40.0	137.0	3335
3L	11260001	11460000	124403	815	413.0	35.0	147.0	3367
3L	11280001	11480000	118280	771	387.0	17.0	140.0	3296
3L	11300001	11500000	125544	817	412.0	19.0	163.0	3472
3L	11320001	11520000	117892	749	403.0	20.0	163.0	3377
3L	11340001	11540000	107721	654	378.0	22.0	141.0	3098
3L	11360001	11560000	102385	616	380.0	22.0	133.0	2919
3L	11380001	11580000	88122	532	323.0	12.0	119.0	2448
3L	11400001	11600000	80509	457	273.0	12.0	100.0	2049
3L	11420001	11620000	63256	332	211.0	12.0	81.0	1542
3L	11440001	11640000	64590	316	206.0	13.0	86.0	1466
3L	11460001	11660000	68170	336	199.0	13.0	77.0	1521
3L	11480001	11680000	74083	387	232.0	13.0	82.0	1658
3L	11500001	11700000	71645	363	221.0	10.0	63.0	1579
3L	11520001	11720000	75517	429	244.0	9.0	72.0	1775
3L	11540001	11740000	86825	586	252.0	7.0	90.0	2011
3L	11560001	11760000	94821	664	252.0	6.0	94.0	2143
3L	11580001	11780000	109013	759	274.0	6.0	103.0	2383
3L	11600001	11800000	120093	891	299.0	6.0	116.0	2769
3L	11620001	11820000	137509	1036	360.0	8.0	135.0	3368
3L	11640001	11840000	146982	1145	394.0	8.0	141.0	3791
3L	11660001	11860000	149494	1168	403.0	10.0	164.0	3888
3L	11680001	11880000	146023	1084	341.0	9.0	155.0	3614
3L	11700001	11900000	152246	1102	351.0	18.0	166.0	3780
3L	11720001	11920000	155024	1074	353.0	24.0	166.0	3735
3L	11740001	11940000	150567	936	358.0	27.0	155.0	3581
3L	11760001	11960000	145042	903	344.0	30.0	148.0	3519
3L	11780001	11980000	145176	867	344.0	36.0	140.0	3440
3L	11800001	12000000	142366	764	314.0	60.0	120.0	3234
3L	11820001	12020000	135034	664	274.0	60.0	125.0	2874
3L	11840001	12040000	127915	565	261.0	59.0	113.0	2622
3L	11860001	12060000	125244	544	283.0	58.0	91.0	2780
3L	11880001	12080000	124578	571	299.0	58.0	97.0	2938
3L	11900001	12100000	124108	575	304.0	50.0	97.0	2960
3L	11920001	12120000	123723	589	291.0	44.0	96.0	3010
3L	11940001	12140000	125047	619	292.0	40.0	91.0	3168
3L	11960001	12160000	130780	637	298.0	37.0	101.0	3437
3L	11980001	12180000	126438	614	290.0	31.0	110.0	3511
3L	12000001	12200000	123104	586	289.0	8.0	105.0	3372
3L	12020001	12220000	125183	586	279.0	9.0	94.0	3345
3L	12040001	12240000	129045	615	258.0	10.0	87.0	3378
3L	12060001	12260000	125628	585	215.0	9.0	82.0	2980
3L	12080001	12280000	122917	550	204.0	8.0	70.0	2835
3L	12100001	12300000	117127	534	184.0	7.0	55.0	2639
3L	12120001	12320000	116280	530	172.0	7.0	48.0	2564
3L	12140001	12340000	109983	494	149.0	7.0	45.0	2354
3L	12160001	12360000	109102	453	144.0	7.0	32.0	2147
3L	12180001	12380000	105052	440	140.0	7.0	32.0	2064
3L	12200001	12400000	104849	469	139.0	5.0	32.0	2113
3L	12220001	12420000	107129	501	153.0	6.0	19.0	2309
3L	12240001	12440000	108810	503	182.0	16.0	30.0	2533
3L	12260001	12460000	113990	522	229.0	25.0	51.0	2964
3L	12280001	12480000	124582	549	275.0	30.0	63.0	3230
3L	12300001	12500000	129240	585	303.0	49.0	91.0	3496
3L	12320001	12520000	132792	617	363.0	55.0	111.0	3664
3L	12340001	12540000	143185	715	398.0	71.0	136.0	4029
3L	12360001	12560000	147380	818	442.0	106.0	144.0	4268
3L	12380001	12580000	158357	897	492.0	113.0	141.0	4587
3L	12400001	12600000	160924	874	513.0	121.0	149.0	4625
3L	12420001	12620000	162656	838	503.0	119.0	154.0	4376
3L	12440001	12640000	152238	774	459.0	108.0	144.0	3883
3L	12460001	12660000	145540	771	414.0	114.0	134.0	3458
3L	12480001	12680000	140236	796	379.0	121.0	141.0	3415
3L	12500001	12700000	139818	745	345.0	102.0	117.0	3107
3L	12520001	12720000	137659	705	306.0	96.0	103.0	2958
3L	12540001	12740000	136546	652	312.0	90.0	105.0	2827
3L	12560001	12760000	133256	634	310.0	65.0	123.0	2795
3L	12580001	12780000	130971	640	319.0	58.0	135.0	2664
3L	12600001	12800000	130271	704	349.0	53.0	138.0	2674
3L	12620001	12820000	130278	775	404.0	57.0	168.0	2872
3L	12640001	12840000	130010	796	418.0	57.0	169.0	2983
3L	12660001	12860000	129113	741	415.0	43.0	162.0	2881
3L	12680001	12880000	131321	700	397.0	33.0	150.0	2693
3L	12700001	12900000	134537	734	414.0	45.0	150.0	2808
3L	12720001	12920000	125168	707	388.0	45.0	139.0	2641
3L	12740001	12940000	117187	666	346.0	47.0	113.0	2523
3L	12760001	12960000	108293	569	297.0	43.0	91.0	2231
3L	12780001	12980000	106960	540	262.0	47.0	78.0	2311
3L	12800001	13000000	103742	511	218.0	44.0	73.0	2361
3L	12820001	13020000	99098	432	154.0	41.0	40.0	2241
3L	12840001	13040000	107562	452	165.0	41.0	55.0	2555
3L	12860001	13060000	111366	521	191.0	40.0	64.0	3013
3L	12880001	13080000	109076	549	218.0	39.0	69.0	3253
3L	12900001	13100000	108538	579	227.0	32.0	71.0	3441
3L	12920001	13120000	116946	643	258.0	43.0	78.0	3816
3L	12940001	13140000	117128	664	274.0	46.0	81.0	3813
3L	12960001	13160000	121112	702	291.0	61.0	81.0	3875
3L	12980001	13180000	118026	698	265.0	68.0	75.0	3698
3L	13000001	13200000	119503	702	289.0	85.0	68.0	3708
3L	13020001	13220000	119500	762	319.0	92.0	70.0	3820
3L	13040001	13240000	121657	861	329.0	100.0	53.0	3858
3L	13060001	13260000	121507	858	318.0	107.0	41.0	3571
3L	13080001	13280000	121681	862	298.0	115.0	30.0	3402
3L	13100001	13300000	118820	813	278.0	119.0	23.0	3216
3L	13120001	13320000	123503	813	272.0	117.0	17.0	3116
3L	13140001	13340000	130350	869	307.0	116.0	12.0	3231
3L	13160001	13360000	131485	902	306.0	99.0	13.0	3335
3L	13180001	13380000	133365	932	342.0	96.0	14.0	3572
3L	13200001	13400000	135980	883	332.0	86.0	16.0	3408
3L	13220001	13420000	142255	874	315.0	85.0	28.0	3396
3L	13240001	13440000	139956	802	286.0	83.0	35.0	3122
3L	13260001	13460000	142120	805	278.0	85.0	38.0	3171
3L	13280001	13480000	144330	820	296.0	80.0	57.0	3265
3L	13300001	13500000	146679	838	309.0	81.0	63.0	3393
3L	13320001	13520000	139328	787	314.0	85.0	71.0	3399
3L	13340001	13540000	134660	734	295.0	85.0	84.0	3399
3L	13360001	13560000	128606	682	291.0	87.0	81.0	3327
3L	13380001	13580000	126632	652	275.0	92.0	90.0	3207
3L	13400001	13600000	124792	686	259.0	86.0	94.0	3386
3L	13420001	13620000	118573	671	292.0	80.0	89.0	3316
3L	13440001	13640000	116954	636	316.0	76.0	84.0	3280
3L	13460001	13660000	119573	684	325.0	72.0	93.0	3499
3L	13480001	13680000	121547	665	304.0	69.0	84.0	3428
3L	13500001	13700000	114061	631	285.0	59.0	84.0	3196
3L	13520001	13720000	106473	599	255.0	46.0	78.0	2846
3L	13540001	13740000	99535	597	235.0	35.0	72.0	2653
3L	13560001	13760000	95346	549	221.0	30.0	75.0	2429
3L	13580001	13780000	85295	474	193.0	17.0	65.0	2069
3L	13600001	13800000	83292	431	196.0	23.0	64.0	1850
3L	13620001	13820000	84327	423	176.0	23.0	77.0	2015
3L	13640001	13840000	85884	468	164.0	21.0	94.0	2204
3L	13660001	13860000	69381	349	136.0	15.0	83.0	1702
3L	13680001	13880000	53265	285	122.0	14.0	72.0	1438
3L	13700001	13900000	46984	259	111.0	14.0	66.0	1287
3L	13720001	13920000	45031	247	106.0	14.0	63.0	1247
3L	13740001	13940000	40839	181	85.0	11.0	56.0	1035
3L	13760001	13960000	47924	237	107.0	13.0	59.0	1287
3L	13780001	13980000	54026	263	127.0	20.0	73.0	1513
3L	13800001	14000000	58052	301	130.0	18.0	76.0	1765
3L	13820001	14020000	58233	300	128.0	24.0	58.0	1706
3L	13840001	14040000	60272	308	143.0	42.0	93.0	1728
3L	13860001	14060000	75044	426	179.0	53.0	119.0	2220
3L	13880001	14080000	88822	552	250.0	69.0	148.0	2781
3L	13900001	14100000	101000	664	345.0	78.0	195.0	3238
3L	13920001	14120000	115338	780	409.0	89.0	236.0	3705
3L	13940001	14140000	129411	902	475.0	103.0	259.0	4115
3L	13960001	14160000	136492	935	501.0	123.0	279.0	4308
3L	13980001	14180000	146923	1037	566.0	149.0	286.0	4611
3L	14000001	14200000	148879	1133	633.0	162.0	329.0	4833
3L	14020001	14220000	152401	1211	652.0	177.0	347.0	5097
3L	14040001	14240000	152170	1258	678.0	175.0	308.0	5253
3L	14060001	14260000	149633	1284	705.0	190.0	303.0	5226
3L	14080001	14280000	149113	1293	658.0	195.0	292.0	5117
3L	14100001	14300000	150767	1246	594.0	195.0	261.0	4960
3L	14120001	14320000	148264	1203	562.0	222.0	225.0	4781
3L	14140001	14340000	146160	1190	538.0	244.0	222.0	4813
3L	14160001	14360000	142793	1208	527.0	242.0	208.0	4752
3L	14180001	14380000	137530	1238	507.0	218.0	204.0	4732
3L	14200001	14400000	135667	1136	437.0	207.0	164.0	4530
3L	14220001	14420000	133394	1095	415.0	186.0	145.0	4234
3L	14240001	14440000	134116	1073	390.0	177.0	144.0	4169
3L	14260001	14460000	131941	987	353.0	159.0	128.0	3847
3L	14280001	14480000	130591	895	337.0	142.0	112.0	3535
3L	14300001	14500000	124992	924	327.0	133.0	106.0	3607
3L	14320001	14520000	127897	999	358.0	101.0	114.0	3955
3L	14340001	14540000	123394	948	329.0	66.0	116.0	3729
3L	14360001	14560000	116841	854	287.0	45.0	107.0	3427
3L	14380001	14580000	117204	744	241.0	36.0	96.0	3252
3L	14400001	14600000	115729	783	243.0	34.0	89.0	3242
3L	14420001	14620000	102029	691	218.0	32.0	85.0	2926
3L	14440001	14640000	101588	686	241.0	31.0	82.0	2860
3L	14460001	14660000	99770	694	238.0	28.0	76.0	2955
3L	14480001	14680000	101716	765	266.0	44.0	88.0	3272
3L	14500001	14700000	109529	834	294.0	79.0	90.0	3485
3L	14520001	14720000	109763	872	279.0	94.0	99.0	3470
3L	14540001	14740000	116509	985	320.0	114.0	99.0	3789
3L	14560001	14760000	122248	1085	355.0	137.0	127.0	4115
3L	14580001	14780000	124546	1198	384.0	157.0	142.0	4370
3L	14600001	14800000	125808	1294	412.0	179.0	161.0	4535
3L	14620001	14820000	125789	1291	411.0	178.0	160.0	4527
3L	14640001	14840000	119547	1338	387.0	189.0	162.0	4616
3L	14660001	14860000	123398	1392	403.0	185.0	185.0	4877
3L	14680001	14880000	125127	1394	405.0	170.0	198.0	5027
3L	14700001	14900000	125506	1413	414.0	149.0	200.0	5077
3L	14720001	14920000	126966	1371	426.0	147.0	199.0	5163
3L	14740001	14940000	119257	1250	404.0	138.0	180.0	4875
3L	14760001	14960000	123191	1260	418.0	138.0	152.0	5013
3L	14780001	14980000	120791	1217	392.0	124.0	140.0	4883
3L	14800001	15000000	118661	1138	379.0	105.0	128.0	4703
3L	14820001	15020000	135870	1333	397.0	120.0	156.0	5355
3L	14840001	15040000	141489	1300	406.0	125.0	150.0	5386
3L	14860001	15060000	144330	1259	404.0	135.0	136.0	5576
3L	14880001	15080000	133359	1177	375.0	130.0	113.0	5217
3L	14900001	15100000	131652	1077	366.0	122.0	128.0	5060
3L	14920001	15120000	131505	1074	360.0	120.0	144.0	5158
3L	14940001	15140000	142031	1202	383.0	130.0	159.0	5661
3L	14960001	15160000	131721	1143	346.0	113.0	164.0	5296
3L	14980001	15180000	132823	1178	349.0	119.0	187.0	5359
3L	15000001	15200000	137864	1256	382.0	119.0	227.0	5767
3L	15020001	15220000	134787	1208	438.0	121.0	238.0	5731
3L	15040001	15240000	135176	1251	465.0	116.0	266.0	5778
3L	15060001	15260000	137308	1421	533.0	147.0	298.0	5958
3L	15080001	15280000	135459	1414	536.0	155.0	301.0	5805
3L	15100001	15300000	129355	1409	517.0	164.0	288.0	5611
3L	15120001	15320000	131994	1411	534.0	163.0	270.0	5367
3L	15140001	15340000	129459	1396	528.0	154.0	268.0	5186
3L	15160001	15360000	132773	1386	541.0	151.0	265.0	5232
3L	15180001	15380000	138075	1436	573.0	173.0	257.0	5355
3L	15200001	15400000	135950	1425	556.0	204.0	221.0	5169
3L	15220001	15420000	140419	1551	529.0	220.0	205.0	5274
3L	15240001	15440000	141803	1571	492.0	230.0	189.0	5284
3L	15260001	15460000	134935	1463	419.0	204.0	157.0	4863
3L	15280001	15480000	144732	1560	450.0	215.0	168.0	5238
3L	15300001	15500000	139516	1510	423.0	205.0	152.0	5054
3L	15320001	15520000	123250	1392	364.0	193.0	135.0	4586
3L	15340001	15540000	126588	1392	335.0	192.0	137.0	4497
3L	15360001	15560000	128778	1468	326.0	206.0	152.0	4571
3L	15380001	15580000	110888	1265	269.0	172.0	128.0	3930
3L	15400001	15600000	97200	1112	219.0	133.0	113.0	3394
3L	15420001	15620000	78262	837	171.0	100.0	90.0	2656
3L	15440001	15640000	61699	648	138.0	73.0	70.0	2060
3L	15460001	15660000	58204	621	121.0	57.0	63.0	1822
3L	15480001	15680000	60249	688	128.0	42.0	70.0	1949
3L	15500001	15700000	74184	837	194.0	49.0	79.0	2464
3L	15520001	15720000	77493	886	207.0	51.0	77.0	2578
3L	15540001	15740000	68492	821	216.0	47.0	60.0	2488
3L	15560001	15760000	69730	821	228.0	36.0	47.0	2578
3L	15580001	15780000	84279	997	290.0	53.0	55.0	3140
3L	15600001	15800000	91529	1055	312.0	58.0	57.0	3319
3L	15620001	15820000	107324	1198	347.0	79.0	69.0	3904
3L	15640001	15840000	118712	1310	379.0	85.0	90.0	4342
3L	15660001	15860000	124829	1291	400.0	101.0	98.0	4644
3L	15680001	15880000	120446	1239	390.0	113.0	79.0	4421
3L	15700001	15900000	111181	1172	357.0	107.0	79.0	4186
3L	15720001	15920000	108159	1143	349.0	109.0	83.0	4188
3L	15740001	15940000	99349	1046	321.0	101.0	82.0	3798
3L	15760001	15960000	88799	937	290.0	100.0	75.0	3420
3L	15780001	15980000	81451	852	251.0	84.0	73.0	3200
3L	15800001	16000000	75375	791	232.0	83.0	74.0	3092
3L	15820001	16020000	62988	682	225.0	67.0	63.0	2627
3L	15840001	16040000	65719	683	245.0	73.0	48.0	2553
3L	15860001	16060000	55595	611	215.0	60.0	45.0	2125
3L	15880001	16080000	47135	493	185.0	48.0	43.0	1833
3L	15900001	16100000	47707	475	212.0	53.0	47.0	1902
3L	15920001	16120000	46600	436	204.0	45.0	46.0	1736
3L	15940001	16140000	48900	445	215.0	46.0	53.0	1820
3L	15960001	16160000	52021	456	236.0	53.0	56.0	1916
3L	15980001	16180000	44731	365	214.0	52.0	50.0	1572
3L	16000001	16200000	41500	344	208.0	48.0	47.0	1438
3L	16020001	16220000	38092	310	180.0	43.0	46.0	1318
3L	16040001	16240000	26751	230	131.0	34.0	41.0	1034
3L	16060001	16260000	38348	307	210.0	62.0	58.0	1552
3L	16080001	16280000	42010	304	220.0	65.0	58.0	1581
3L	16100001	16300000	48150	298	209.0	61.0	60.0	1430
3L	16120001	16320000	63820	431	265.0	77.0	70.0	1926
3L	16140001	16340000	76982	530	283.0	85.0	74.0	2191
3L	16160001	16360000	89749	622	304.0	90.0	81.0	2363
3L	16180001	16380000	105574	716	328.0	95.0	99.0	2668
3L	16200001	16400000	124109	863	382.0	116.0	125.0	3256
3L	16220001	16420000	142341	1111	415.0	150.0	171.0	4049
3L	16240001	16440000	151885	1228	455.0	177.0	189.0	4524
3L	16260001	16460000	151970	1208	423.0	157.0	176.0	4436
3L	16280001	16480000	160085	1247	426.0	157.0	187.0	4533
3L	16300001	16500000	156440	1225	397.0	159.0	189.0	4464
3L	16320001	16520000	150447	1151	369.0	150.0	187.0	4214
3L	16340001	16540000	148010	1104	404.0	150.0	188.0	4223
3L	16360001	16560000	143936	1029	395.0	150.0	187.0	4212
3L	16380001	16580000	143270	1103	464.0	181.0	212.0	4612
3L	16400001	16600000	135656	1051	456.0	169.0	213.0	4477
3L	16420001	16620000	133689	954	502.0	145.0	188.0	4329
3L	16440001	16640000	138114	886	526.0	122.0	174.0	4185
3L	16460001	16660000	137311	889	530.0	116.0	166.0	4176
3L	16480001	16680000	137744	983	574.0	116.0	157.0	4516
3L	16500001	16700000	142156	1111	641.0	118.0	159.0	5010
3L	16520001	16720000	147496	1179	697.0	132.0	173.0	5393
3L	16540001	16740000	147846	1224	680.0	141.0	166.0	5458
3L	16560001	16760000	149156	1282	685.0	146.0	172.0	5526
3L	16580001	16780000	149509	1261	632.0	145.0	158.0	5398
3L	16600001	16800000	153975	1303	632.0	153.0	153.0	5460
3L	16620001	16820000	154166	1340	623.0	159.0	142.0	5573
3L	16640001	16840000	152487	1430	636.0	189.0	163.0	5993
3L	16660001	16860000	154335	1483	644.0	207.0	179.0	6156
3L	16680001	16880000	153075	1409	637.0	213.0	185.0	6025
3L	16700001	16900000	155825	1372	700.0	230.0	182.0	6185
3L	16720001	16920000	157708	1390	754.0	243.0	161.0	6297
3L	16740001	16940000	161017	1463	788.0	247.0	158.0	6486
3L	16760001	16960000	159559	1496	810.0	248.0	146.0	6615
3L	16780001	16980000	162063	1586	860.0	242.0	130.0	6993
3L	16800001	17000000	165178	1677	873.0	251.0	116.0	7366
3L	16820001	17020000	162797	1611	853.0	252.0	116.0	7271
3L	16840001	17040000	162481	1575	825.0	231.0	102.0	6914
3L	16860001	17060000	162439	1659	826.0	247.0	114.0	6924
3L	16880001	17080000	164394	1727	832.0	270.0	161.0	7122
3L	16900001	17100000	161100	1759	727.0	265.0	182.0	6930
3L	16920001	17120000	157411	1872	653.0	254.0	233.0	7008
3L	16940001	17140000	155489	1880	629.0	239.0	256.0	7071
3L	16960001	17160000	154888	1974	668.0	237.0	259.0	7300
3L	16980001	17180000	148179	1842	613.0	219.0	253.0	6760
3L	17000001	17200000	141677	1711	605.0	202.0	258.0	6322
3L	17020001	17220000	141537	1737	634.0	211.0	260.0	6181
3L	17040001	17240000	144525	1730	621.0	218.0	267.0	6187
3L	17060001	17260000	146891	1838	624.0	245.0	253.0	6370
3L	17080001	17280000	150125	2035	652.0	243.0	201.0	6562
3L	17100001	17300000	154225	2174	728.0	245.0	181.0	6760
3L	17120001	17320000	158232	2146	763.0	235.0	135.0	6614
3L	17140001	17340000	154978	2031	725.0	236.0	114.0	6207
3L	17160001	17360000	156434	2007	690.0	236.0	120.0	6101
3L	17180001	17380000	158036	2057	696.0	252.0	117.0	6203
3L	17200001	17400000	163250	2124	741.0	256.0	127.0	6364
3L	17220001	17420000	164215	2099	695.0	270.0	121.0	6332
3L	17240001	17440000	160813	2043	695.0	261.0	114.0	6263
3L	17260001	17460000	156285	1779	656.0	201.0	105.0	5640
3L	17280001	17480000	150203	1555	591.0	171.0	108.0	5124
3L	17300001	17500000	142737	1330	490.0	150.0	98.0	4513
3L	17320001	17520000	134029	1168	413.0	139.0	96.0	4110
3L	17340001	17540000	136417	1217	459.0	141.0	121.0	4459
3L	17360001	17560000	135265	1091	423.0	129.0	126.0	4243
3L	17380001	17580000	135313	1034	415.0	108.0	145.0	4090
3L	17400001	17600000	133587	1038	389.0	100.0	127.0	4004
3L	17420001	17620000	130328	1014	393.0	60.0	125.0	3922
3L	17440001	17640000	128142	1069	403.0	52.0	125.0	3884
3L	17460001	17660000	127078	1073	439.0	62.0	128.0	3939
3L	17480001	17680000	129652	1093	480.0	65.0	122.0	4007
3L	17500001	17700000	129048	1088	499.0	63.0	127.0	4073
3L	17520001	17720000	123266	1031	476.0	64.0	120.0	3829
3L	17540001	17740000	122582	1049	440.0	65.0	111.0	3687
3L	17560001	17760000	127162	1149	481.0	80.0	109.0	3821
3L	17580001	17780000	124489	1175	488.0	81.0	89.0	3788
3L	17600001	17800000	123508	1128	461.0	95.0	89.0	3686
3L	17620001	17820000	128491	1181	490.0	118.0	93.0	3983
3L	17640001	17840000	129261	1108	469.0	117.0	86.0	3939
3L	17660001	17860000	126260	1061	423.0	104.0	75.0	3796
3L	17680001	17880000	119013	994	378.0	111.0	80.0	3636
3L	17700001	17900000	117367	988	363.0	133.0	85.0	3636
3L	17720001	17920000	119316	1069	364.0	149.0	91.0	3786
3L	17740001	17940000	106726	934	334.0	140.0	71.0	3329
3L	17760001	17960000	97323	792	283.0	142.0	73.0	3021
3L	17780001	17980000	90763	695	248.0	150.0	72.0	2808
